,sample,prediction,WER,runtime
52,He received his Ph.,He received his pH dot.,0.5,16.873600482940674
53,"Since their inception, Harris has been the band's principal composer and lyricist.","""I will not let you go to the airport. Please, go to the airport.""",1.0833333333333333,19.465548992156982
54,"After experiencing a mind-blowing sensual orgy, Mike was sure he had taken an overdose.","After experiencing a mind-blowing sensual orgy, Mike was sure he had taken a lower dose.",0.21428571428571427,18.56712317466736
55,Religious festivals include the Muslim Eids and the Christian Christmas and Easter.,Religious festivals include the Muslim Eids and the Christian Christmas and Easter.,0.0,17.735579252243042
56,"What do you advise, sir?","What do you advise, sir?",0.0,17.180567502975464
57,"Charles looked on, angry that there was nothing he could do.","Charles looked on, angry that there was nothing he could do.",0.0,17.64548087120056
58,Alexandria and Texas were shut down mid-season.,Alexandria and Texas were shut down mid-season.,0.0,17.235753297805786
59,"Karina Smirnoff of ""Dancing With The Stars"" hosted the following month.","Karina Smurinoff of ""Dancing with the Stars"" hosted the following month.",0.2727272727272727,18.032652616500854
60,It is inhibited by the pneumotaxic centre.,It is inhibited by the Pneumotoxic Center.,0.2857142857142857,17.513824462890625
61,Her intro later appeared on the David Holmes Essential Collection.,Her intro later appeared on the David Holmes Essential Collection.,0.0,17.154727458953857
62,An important person in the life of Emile Claus was the painter Jenny Montigny.,An important person in the life of Amir Cross was the creator Jimmy Montigny.,0.2857142857142857,17.893183708190918
63,"In the United States, Federal Vehicle fleets refers to the federal government's vehicles.","In the United States, federal vehicle fleets refer to the federal government's vehicles.",0.23076923076923078,17.967907905578613
64,There is also a garnet mine in West Redding.,There is also a garnet mine in West Reading.,0.1111111111111111,17.16988515853882
65,"They hastily drive to the plane, and flee from the dangers of the mob.",They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,17.741703510284424
66,"It was won by a woman from Vara, Sweden.",It was won by a woman from Vara Sweateby.,0.2222222222222222,17.61755657196045
67,The prints are then delivered to the customer.,The prints are then delivered to the customers.,0.125,17.251551151275635
68,There was a long silence.,There was a long silence.,0.0,16.99461269378662
69,Maybe he just put it there for safe keeping?,Maybe he just put it there for safekeeping?,0.2222222222222222,17.288882732391357
70,"In spite of this, I still believed that there were men in Mars.",In spite of this I still believe that there were men in Mars.,0.15384615384615385,17.39721393585205
71,"The land was ruined, and I had to find some other way to earn a living.",The land was filled. I had to find some other way to end the movie.,0.3125,17.841609477996826
72,"I pointed out Mars, a bright dot of light.",I pointed out Mars a bright dot of light.,0.1111111111111111,17.330962896347046
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,17.247620820999146
74,The state plans to re-work those curves to improve safety.,The state plans to reward those groups to improve safety.,0.2,17.402209043502808
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up running to the bars which fortified the windows of the first floor.,0.0,17.528969049453735
76,"She takes him to the lift, sending him downwards.",She take him to the leaf sending him downwards.,0.2222222222222222,17.4216730594635
77,"I know why I want to get back to my flock, he thought.","""I know why I want to get back to my blog,"" he thought.",0.15384615384615385,17.780317068099976
78,She is married to the rapper and playwright Baba Brinkman.,She is married to the rapper and playwright Baba Brinkman.,0.0,17.772637605667114
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",Many notable problem and study composers are also international judges including Gendrick Kasparian.,0.3076923076923077,18.068069458007812
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,17.159834384918213
81,"You should see the other guy, specifically, how good at fighting he is.","You should see the other guy, specifically how good at fighting he is.",0.07692307692307693,17.818147659301758
82,He is of African-American and Italian descent.,He is of African American and Italian descent.,0.2857142857142857,17.381489276885986
83,Lord Kingsdown funded the Kingsdown Church.,Lord King's Down funded the King's Down Church.,0.6666666666666666,17.41362953186035
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,16.872347116470337
85,Lorenz is listed as a Swiss heritage site of national significance.,Orange is listed as a Swiss heritage site of national significance.,0.09090909090909091,17.651286602020264
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,17.4804584980011
87,No runoff was necessary.,No runoff was necessary.,0.0,16.711350917816162
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Geminids.,0.09090909090909091,17.927323579788208
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,17.28031849861145
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wong Tai Sing.,0.3,17.329729557037354
91,He also established new schools throughout Spain.,He also established new schools throughout Spain.,0.0,17.037415504455566
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,17.416970014572144
93,At dusk the Greek western flank was broken.,"At dusk, the Greek western flank was broken.",0.125,17.44022274017334
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,17.578531980514526
95,"Topical and up-to-the-minute, E!",Topical and up to the minute e.,1.25,16.990883350372314
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,17.30634355545044
97,Don’t you understand me?,Don't you understand me?,0.25,16.770228147506714
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairbairn's system.,0.0,17.435866832733154
99,eight,Eight.,1.0,16.517371654510498
100,"""The wind told me that you know about love"" the boy said to the sun.","The wind taught me that you know about love, the boy said to the sun.",0.2,18.00108766555786
101,Geils began playing jazz trumpet but eventually switched to blues guitar.,Jayles began playing jazz trumpet but Evan surely switched to blues guitar.,0.2727272727272727,17.722644090652466
102,That man is your brother?,That man is your brother?,0.0,16.994919538497925
103,There is a small Vicinity Centres shopping complex in Albion Park.,There is a small vicinity centers shopping complex in Albion Park.,0.18181818181818182,17.31894302368164
104,The students colored with their crayons.,The students colored with their crayons.,0.0,17.09569549560547
105,It seemed to him that it fell to earth about one hundred miles east of here.,It seems to him that it fell to earth about 100 miles east here.,0.25,17.448251008987427
106,As such it is face uniform but with irregular face polygons.,"As such it is, face uniform, but with irregular face polygons.",0.18181818181818182,17.76054549217224
107,A tame squirrel makes a nice pet.,A tame squirrel makes a nice pet.,0.0,17.20872664451599
108,He took the fourth part and handed it to the monk.,He took the first part and handed it to the monk.,0.09090909090909091,17.21931767463684
109,He is a right-handed batsman and a left-arm slow bowler.,He is a right-handed batsman and a left-arm slow bowler.,0.0,17.908429622650146
110,Cador is also said to be of Roman stock.,Cadour is also said to be of Roman stock.,0.1111111111111111,17.089391708374023
111,Where will you go?,Where will you go?,0.0,16.63945436477661
112,Get out of this!,Get out of this,0.25,17.05851125717163
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,Only John Van Hemsherb surpassed Macbeth in scenes in this movie.,0.2727272727272727,17.927310705184937
114,This will lead the world to more sound and fury.,This will lead the world to more sound and fury.,0.0,17.098815202713013
115,Vera Schlink is a talented fund manager. She works in Vienna.,Vera Schling is a talented farm manager. She works in Vienna.,0.18181818181818182,17.639100790023804
116,"During the epoch, a majority of the city's buildings were erected.","During the epoch, a majority of the city's buildings were erected.",0.0,17.650743007659912
117,Parent's Day is celebrated by both the public and the government.,Parents Day is celebrated by both the public and the government.,0.09090909090909091,17.558205127716064
118,Why can't this researcher check your facts?,Why can't this researcher check your facts?,0.0,17.249261140823364
119,'Munising' means near the island.,Munasen means near the island,0.4,17.1130268573761
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,17.139525175094604
121,All of this activity in Milwaukee was in no way unique.,All of this activity in Milwaukee was in no way unique.,0.0,17.518813610076904
122,William Barnes the poet also lived in Sturminster Newton.,"William Barnes, the poet, also lived in Star-Mr. Newton.",0.3333333333333333,17.763975381851196
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of Consular Affairs as well.,0.2,17.46350884437561
124,Thai dancers happily going through their steps in unison.,"By one step, happy to go through the steps in unison.",0.7777777777777778,17.6351580619812
125,I'm so glad to see you.,I'm so glad to see you,0.16666666666666666,17.17236876487732
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,17.4313542842865
127,This can be considerable even with identical samples.,This can be considerable even with identical samples.,0.0,17.236602306365967
128,What was he like?,What was he like?,0.0,16.95959210395813
129,In Italy she studied law school and she spoke several languages.,"In Italy, she studied law school and she spoke several languages.",0.09090909090909091,17.594006776809692
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.","Luckily, the data couldn't penetrate the bulletproof vest.",0.3333333333333333,17.6098370552063
131,"""Like everybody learns,"" he said.","Like everybody learns, you said.",0.6,17.04350447654724
132,His other film roles include Who Done It?,These other film roles includes whodunit,0.625,17.31070566177368
133,How often has the train been late?,How often has the train been late?,0.0,17.15209412574768
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,He is currently a member of the Investment Bank of Greece Global Seniors Accessories Board.,0.5384615384615384,17.530325174331665
135,Her father was an alderman in the city government.,Our father was an older man in the city government.,0.3333333333333333,17.39324712753296
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","To increase his popularity in public opinion polls, the politician started a campaign.",0.16666666666666666,17.697428464889526
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office.,0.1,17.41494584083557
138,"Where is it, then?",Where is it then?,0.25,16.919824838638306
139,Always ask an objective question.,Always ask an objective question.,0.0,16.747833490371704
140,rate the current book two stars,Thank you for watching this video. Please subscribe.,1.3333333333333333,17.274422883987427
141,People from all over have come to taste its bear stew.,People from all over have come to test its beer stew.,0.18181818181818182,17.145829677581787
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,17.43812608718872
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,A soldier wearing a pink scarf peers out of the top of a vehicle.,0.0,17.894277095794678
144,This was your plan?,This was your plan.,0.25,16.850677967071533
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Phyllis herself also contributed personally to the construction of the temple.,0.08333333333333333,17.45350217819214
146,"""Bambalio"" refers to a tendency to stammer.","When Ballio refers to a coincidence gentleman,",0.7142857142857143,17.20105528831482
147,"""I can work for the rest of today,"" the boy answered.","""I can't work for the restaurant today,"" the boy answered.",0.2727272727272727,17.62324595451355
148,"I'd like to order some cinnamon pretzels, please.",I'd like to order some cinnamon pretzels please,0.25,17.54051375389099
149,The boy was also saddened; his friend was in pursuit of his destiny.,The boy was also saddened. His friend was in pursuit of his destiny.,0.15384615384615385,17.379985094070435
150,Will you do this?,Will you do this?,0.0,16.77900719642639
151,"For almost a month, she operated along the Atlantic coast.",For almost a month she operated along the Atlantic coast.,0.1,17.423405647277832
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,17.509550094604492
153,Women form less than half of the group.,Women form less than half of the group.,0.0,17.141803741455078
154,Men play football as a crowd watches.,Men play football as the crowd watches.,0.14285714285714285,17.114625692367554
155,How about once more around the park?,How about once more around the back?,0.14285714285714285,16.813101530075073
156,It is possible that there were other visits.,It is possible that there were other visits.,0.0,17.383650302886963
157,Radio will go on and on forever.,Radio will go on and on forever.,0.0,17.2514431476593
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,The genus name is given in honor of Queen Victoria of the United Kingdom.,0.14285714285714285,17.74537682533264
159,"A song, a Girl, a maid.",a song regard a mate,0.8333333333333334,17.487998008728027
160,Blue Pool Road has several steep slopes.,Blue Bull Road has several steep slopes,0.2857142857142857,17.038662910461426
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,0.0,17.694902658462524
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,17.159977674484253
163,"Today, Signature Flight Support services private aircraft in this area.",Today's signature flight support service is Private Air Captain Desera.,1.0,17.569732666015625
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam Mathematical Center tracks.,0.75,16.907369136810303
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,17.124335765838623
166,The line appears today on the Tube Map as an orange stripe.,Jai Dhan appears today on the tube map as an orange spot.,0.4166666666666667,19.10648274421692
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,17.35804533958435
168,What kind of a proof is that?,What kind of proof is that?,0.14285714285714285,17.04997682571411
169,That application was rejected.,After application was rejected.,0.25,16.9991455078125
170,They had a lot to divulge.,They had a lot to divulge.,0.0,17.218918561935425
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,16.900932550430298
172,"In surprise finish, the final score was seven to five.","In surprise finish, the final score was 7-5.",0.3,17.43621850013733
173,Every day was there to be lived or to mark one's departure from this world.,This room. Every day was there to be lived. Our two marks one's departure from this room.,0.4666666666666667,18.269891023635864
174,He also spent time in Paris and London.,He also spent time in Paris and London.,0.0,17.16193723678589
175,Streetcars ran for many years without precise timetables.,Street cars ran for many years without precise time takers.,0.5,17.379190921783447
176,Let's go to Orba.,lets go to arma,0.5,16.784183979034424
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",potato chips are thinly sliced fried potatoes eaten as a snack,0.2727272727272727,17.50890612602234
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.",The movie White Christmas also starred Bing Crosby and Daniel Kay.,0.36363636363636365,17.535681009292603
179,The staircase survives in The Swan Hotel in Bedford.,The staircase survives in the sworn hotel and bed fort.,0.6666666666666666,17.3185932636261
180,We are giving them no rest.,We are giving them no rest.,0.0,17.00994896888733
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and must end in respect to economic policy.,0.4166666666666667,17.4840350151062
182,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced.",0.0,17.146595239639282
183,The amenability property has a large number of equivalent formulations.,The MNR property has a large number of correlation formulations.,0.2,17.512940406799316
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double Seaming uses rulers to shape the can, lid and the final double seam",0.21428571428571427,17.809624195098877
185,See sources below.,See sources below,0.3333333333333333,16.740642309188843
186,Throughout the entire day we will be on the lookout for our enemies.,"Throughout the entire day, we will be on the lookout for our enemies.",0.07692307692307693,17.763041019439697
187,Since that time he has lived in London.,since the time he has lived in London.,0.25,17.176992654800415
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,16.907573223114014
189,The village's topography is mostly flat.,The village's topography is mostly flat.,0.0,17.141629934310913
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,16.98814606666565
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,17.294042110443115
192,These original parts of the hospital are now administrative and social accommodation.,These original parts of the hospital are now administrative and social accommodation.,0.0,17.6819269657135
193,She wanted to do penance.,She wanted to do penance.,0.0,16.750890016555786
194,"With no weapons, the only attack option open to him was aerial ramming.","With no weapons, the only attack option opened to Imba's aerial dreaming.",0.3076923076923077,17.37275791168213
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,"It was in six many hundred, and the Lord and tenant in chief was Shattersbury Abbey.",0.6153846153846154,17.928343057632446
196,"Sooner or later Three brothers, three castles.","Sooner or later three brothers, three castles.",0.14285714285714285,17.303382635116577
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.",0.0,17.845771312713623
198,It is made by mounting a sidecar to a regular bicycle.,It is made by mounting a sidecar to a regular bicycle.,0.0,17.77086591720581
199,Touchscreens do not provide haptic feedback.,Some screens do not provide head-pick feedback.,0.5,17.265033721923828
200,It was a tent like many at the oasis.,It was a tent like many at the Oasis.,0.1111111111111111,17.293760776519775
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",[inaudible],1.0,17.829850912094116
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, Di Giorgio is respected for his highly technical playing skills.",0.0,17.8265118598938
203,"Fouls, on the other hand, can occur only while the ball is in play.",Balls on the other hand can occur only while the ball is in play.,0.14285714285714285,17.490763425827026
204,"In pure vacuum, some weak scattering of light by light exists as well.","In pure vacuum, some weak scattering of light by light exists as well.",0.0,17.235217571258545
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,16.903034448623657
206,"Since leaving office, he has also attended a number of other events of significance.","Since leaving office, he has attended a number of other events of significance.",0.07142857142857142,17.484221696853638
207,"""Fatima,"" the girl said, averting her eyes.",Fatima the girl said averting her eyes.,0.2857142857142857,17.195528030395508
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucy, have you remembered the lyrics from the anthem yet?",0.09090909090909091,17.53341770172119
209,"It was named for Judson LaMoure, a state legislator.","It was named for Judson O'Moure, a state legislator.",0.1111111111111111,17.719391345977783
210,Indeed the scene was very beautiful.,. . . . . . . .,1.3333333333333333,25.82655668258667
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,17.273178100585938
212,Are you sure that is exactly what happened?,Are you sure that is exactly what happened?,0.0,17.185791492462158
213,A remixed and remastered edition of Sluggo!,A remixed and remastered edition of Slago.,0.14285714285714285,17.426080226898193
214,She also taught journalism at the University of California at Berkeley.,She also taught journalism at the University of California at Berkeley.,0.0,17.16848063468933
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,17.73378324508667
216,The University is a member of several organizations of colleges and universities.,The university is a member of several organizations of colleges and universities.,0.08333333333333333,17.596636533737183
217,Henry Ford donated much of the necessary land as did many local farmers.,"Henry Ford donated much of the necessary land, as did many local farmers.",0.07692307692307693,17.732144594192505
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",The correct competition includes VJAP and CyQJAP.,0.5555555555555556,17.581316232681274
219,No one has ever done it before.,No one has ever done it before.,0.0,17.106107473373413
220,What game do you want to play?,What game do you want to play?,0.0,17.078205347061157
221,The completed chartering contract is known as a charter party.,The completed chawdling conduct is known as the chawdle party.,0.4,17.87095284461975
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,17.383278131484985
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the sycamore growing from within had been haunted.,0.16666666666666666,17.388291597366333
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to note that all postcodes had images made by Habercon.,0.21428571428571427,17.840829610824585
225,The album was well received by several critics.,The album was well received by several critics.,0.0,17.02611780166626
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Tanglewood Music Center,0.09090909090909091,17.576868772506714
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,17.83396005630493
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,17.26211380958557
229,I'll go right after it.,I will go right after it.,0.4,16.98233914375305
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,17.39839506149292
231,An awesome picture of a young woman jumping in the air,An awesome picture of a young woman jumping in the air.,0.09090909090909091,17.41752552986145
232,"Sure, see you there!","Sure, see you there!",0.0,16.673439741134644
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,17.285467863082886
234,Did you hear anything?,Did you hear anything?,0.0,16.883363723754883
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some concurrent programming models include code processes and deterministic concurrency.,0.2222222222222222,17.788376569747925
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.","Major bodies of water include Lake Shestina, Dwinelle Reservoir, and Trout Lake.",0.25,18.41527485847473
237,Some storms are worth the wreckage.,Some stones are worth the wreckage.,0.16666666666666666,16.843385457992554
238,five,Bye!,1.0,16.620348930358887
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependence.,0.07692307692307693,18.102335214614868
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,17.3277006149292
241,Have you been to Japan?,Have you been to Japan?,0.0,16.70323348045349
242,This convention is a natural.,This convention is a natural.,0.0,16.8977313041687
243,"Unfortunately, there's not enough of that to be found in this game.","Unfortunately, there is not enough of that to be found in this game.",0.16666666666666666,17.699368476867676
244,So he decided to choose the area for opening up for cultivation.,So he decided to choose the area for opening for cultivation.,0.08333333333333333,17.604161024093628
245,three,Three.,1.0,16.326730012893677
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.","The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.",0.0,17.580462217330933
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,16.865960359573364
248,"Sisters Kimberly and Tiffany, and brother Ryan.",Sisters Kimberley and Tiffany and brother Ryan,0.42857142857142855,17.130964517593384
249,It is the only Paxton Township statewide.,It is only Paxton Township statewide.,0.14285714285714285,17.18826913833618
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.","followers of Labradors use the word ""Pharam"" to affirm their prayers.",0.2727272727272727,17.804250478744507
251,After having advertised wine he sells vinegar.,"After having advertised wine, he sells vinegar.",0.14285714285714285,17.184005737304688
252,It continues as a tollway until its terminus in Hillside.,It continued as a tow light until its terminus and heels on.,0.6,17.688958644866943
253,Her mom took her to the judo class at four o'clock.,(unintelligible),1.0,17.328639030456543
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,17.19554877281189
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.","The series' writers included McGovern, Danny Brock Lesch and Snyder and Sean Duggan.",0.4166666666666667,18.14289903640747
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",The Tower block picture is the south face of Kestrel House on City Road London.,0.2857142857142857,18.033406734466553
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,It is next to Burnhampton Colgate Institute and the Burnhampton Square Office Complex.,0.38461538461538464,18.031646728515625
258,"However, he never fully recovered from his wounds and died relatively early.",I could watch that power of meditation. He never really recovered from his inner duality.,1.1666666666666667,19.413560152053833
259,His first trainers was Vitaliy Khmelnytskyi.,his first,0.8333333333333334,17.3148250579834
260,Talk is a crucial link between parents and children.,talk is a crucial link between parents and children,0.2222222222222222,17.29184126853943
261,Morse found fame relatively late in life.,Morse found fame relatively late in life.,0.0,17.117608308792114
262,Arizona Republican State Senator Karen Johnson joined the protest in support.,Arizona Republican state Sen. Karen Johnson joined the protest in support.,0.18181818181818182,17.545193672180176
263,Like an old fire horse.,Like an old fairy horse.,0.2,16.981362104415894
264,zero,Zero.,1.0,16.519035816192627
265,Following is a list of civil wars in ancient Rome.,Following is the last civil war in ancient Rome.,0.4,17.170421838760376
266,"Originally, the finale for the sixth season was promoted as a cliff-hanger.","Originally, the finale for the sixth season was promoted as a cliffhanger.",0.08333333333333333,17.43946623802185
267,I notice you still remember it.,[inaudible],1.0,16.873823881149292
268,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,0.0,17.9327232837677
