,sample,prediction,WER,runtime
106,As such it is face uniform but with irregular face polygons.,"As such it is, face uniform, but with irregular face polygons.",0.18181818181818182,16.656721591949463
107,A tame squirrel makes a nice pet.,A tame squirrel makes a nice pet.,0.0,16.112645387649536
108,He took the fourth part and handed it to the monk.,He took the first part and handed it to the monk.,0.09090909090909091,16.3943133354187
109,He is a right-handed batsman and a left-arm slow bowler.,He is a right handed batsman and a left arm slow bowler.,0.4,16.721561908721924
110,Cador is also said to be of Roman stock.,Kadur is also said to be of Roman stock.,0.1111111111111111,16.331733465194702
111,Where will you go?,Where will you go?,0.0,16.021133422851562
112,Get out of this!,Get out of this,0.25,15.964255332946777
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,Only John Van Hemsherb surpassed Macbeth in scenes in this movie.,0.2727272727272727,16.95038414001465
114,This will lead the world to more sound and fury.,This will lead the world to more sound and fury.,0.0,16.44476628303528
115,Vera Schlink is a talented fund manager. She works in Vienna.,Vera Schling is a talented farm manager. She works in Vienna.,0.18181818181818182,16.69398546218872
116,"During the epoch, a majority of the city's buildings were erected.","During the epoch, a majority of the city's buildings were erected.",0.0,16.659143447875977
117,Parent's Day is celebrated by both the public and the government.,Parents Day is celebrated by both the public and the government.,0.09090909090909091,16.593703985214233
118,Why can't this researcher check your facts?,Why can't this researcher check your facts?,0.0,16.33469557762146
119,'Munising' means near the island.,Munasen means near the island,0.4,16.254086017608643
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,16.3031108379364
121,All of this activity in Milwaukee was in no way unique.,All of this activity in Milwaukee was in no way unique.,0.0,16.68781304359436
122,William Barnes the poet also lived in Sturminster Newton.,"William Barnes, the poet, also lived in Star Mister Newton.",0.4444444444444444,16.433138608932495
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of Consular Affairs as well.,0.2,16.33211612701416
124,Thai dancers happily going through their steps in unison.,"By one step, happy going through the steps in unison.",0.5555555555555556,16.331876039505005
125,I'm so glad to see you.,I'm so glad to see you,0.16666666666666666,16.09082865715027
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,16.227620363235474
127,This can be considerable even with identical samples.,This can be considerable even with identical samples.,0.0,16.58103346824646
128,What was he like?,What was he like?,0.0,16.067078351974487
129,In Italy she studied law school and she spoke several languages.,"In Italy, she studied law school and she spoke several languages.",0.09090909090909091,16.60615086555481
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.","Luckily, the data couldn't penetrate the bulletproof vest.",0.3333333333333333,16.589362144470215
131,"""Like everybody learns,"" he said.","Like everybody learns, you said.",0.6,16.177953720092773
132,His other film roles include Who Done It?,These other film roles includes whodunit,0.625,16.37165880203247
133,How often has the train been late?,How often has the train been late?,0.0,16.314295053482056
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,He is currently a member of the Investment Bank of Greece Global Senior accessory board.,0.5384615384615384,16.83582639694214
135,Her father was an alderman in the city government.,Our father was an older man in the city government.,0.3333333333333333,16.70321488380432
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","To increase his popularity in public opinion polls, the politician started a campaign.",0.16666666666666666,16.692495346069336
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office.,0.1,16.420748710632324
138,"Where is it, then?",Where is it then?,0.25,15.988229990005493
139,Always ask an objective question.,Always ask an objective question.,0.0,16.04548668861389
140,rate the current book two stars,Thank you for watching this video. Please subscribe.,1.3333333333333333,16.20925259590149
141,People from all over have come to taste its bear stew.,People from all over have come to test its beer stew.,0.18181818181818182,16.451387882232666
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,16.36239457130432
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,A soldier wearing a pink scarf peers out of the top of a vehicle.,0.0,16.715612411499023
144,This was your plan?,This was your plan.,0.25,15.973013877868652
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Phyllis herself also contributed personally to the construction of the temple.,0.08333333333333333,17.257249355316162
146,"""Bambalio"" refers to a tendency to stammer.",When Ballio refers to a coincidence gentleman.,0.7142857142857143,16.327539443969727
147,"""I can work for the rest of today,"" the boy answered.","""I can't work for the restaurant today,"" the boy answered.",0.2727272727272727,17.427697896957397
148,"I'd like to order some cinnamon pretzels, please.",I'd like to order some cinnamon pretzels please,0.25,16.56490445137024
149,The boy was also saddened; his friend was in pursuit of his destiny.,The boy was also saddened. His friend was in pursuit of his destiny.,0.15384615384615385,16.77097177505493
150,Will you do this?,Will you do this?,0.0,16.07113742828369
151,"For almost a month, she operated along the Atlantic coast.",For almost a month she operated along the Atlantic coast.,0.1,16.423107385635376
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,16.628180027008057
153,Women form less than half of the group.,Women form less than half of the group.,0.0,16.30631732940674
154,Men play football as a crowd watches.,Men play football as the crowd watches.,0.14285714285714285,16.265575647354126
155,How about once more around the park?,How about once more around the back?,0.14285714285714285,16.23791003227234
156,It is possible that there were other visits.,It is possible that there were other visits.,0.0,16.328397035598755
157,Radio will go on and on forever.,Radio will go on and on forever.,0.0,16.245373725891113
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,The genus name is given in honor of Queen Victoria of the United Kingdom.,0.14285714285714285,16.509862184524536
159,"A song, a Girl, a maid.",a song regard a mate,0.8333333333333334,16.251564502716064
160,Blue Pool Road has several steep slopes.,Blue Bull Road has several steep slopes,0.2857142857142857,16.81652522087097
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,0.0,16.73625159263611
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,16.23148775100708
163,"Today, Signature Flight Support services private aircraft in this area.",Today's signature flight support service is Private Air Captain Desera.,1.0,16.582759380340576
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam Mathematical Center tracks.,0.75,16.154576778411865
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,16.2561776638031
166,The line appears today on the Tube Map as an orange stripe.,Cheyenne appears today on the tube as an orange,0.4166666666666667,16.37783432006836
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,16.41472053527832
168,What kind of a proof is that?,What kind of proof is that?,0.14285714285714285,16.178330183029175
169,That application was rejected.,After application was rejected.,0.25,16.342134714126587
170,They had a lot to divulge.,They had a lot to divulge.,0.0,16.21853494644165
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,16.015239000320435
172,"In surprise finish, the final score was seven to five.",In surprise finish the final score was 7 to 5,0.3,16.460044384002686
173,Every day was there to be lived or to mark one's departure from this world.,every day was there to be lived. Our two marks one's departure from this world.,0.3333333333333333,16.892494440078735
174,He also spent time in Paris and London.,He also spent time in Paris and London.,0.0,16.32568597793579
175,Streetcars ran for many years without precise timetables.,>> Street cars ran for many years without precise time takers.,0.625,17.077611446380615
176,Let's go to Orba.,lets go to arma,0.5,16.064711093902588
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",potato chips are thinly sliced fried potatoes eaten as a snack,0.2727272727272727,16.542938947677612
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.",The movie White Christmas also starred Bing Crosby and Daniel Kay.,0.36363636363636365,16.516109228134155
179,The staircase survives in The Swan Hotel in Bedford.,The staircase survives in the sworn hotel and bed fort.,0.6666666666666666,16.474019050598145
180,We are giving them no rest.,We are giving them no rest.,0.0,16.238555908203125
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and must end in respect to economic policy.,0.4166666666666667,16.57318639755249
182,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced.",0.0,16.24557852745056
183,The amenability property has a large number of equivalent formulations.,The mnal completion property has a large number of correlation formulations.,0.3,16.656440019607544
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double Seaming uses rulers to shape the can, lid and the final double seal.",0.21428571428571427,16.869630813598633
185,See sources below.,See sources below,0.3333333333333333,15.918223142623901
186,Throughout the entire day we will be on the lookout for our enemies.,"Throughout the entire day, we will be on the lookout for our enemies.",0.07692307692307693,16.66491675376892
187,Since that time he has lived in London.,since the time he has lived in London.,0.25,16.26237416267395
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,16.15722632408142
189,The village's topography is mostly flat.,The village's topography is mostly flat.,0.0,16.388763189315796
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,16.177552938461304
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,16.28527021408081
192,These original parts of the hospital are now administrative and social accommodation.,These original parts of the hospital are now administrative and social accommodation.,0.0,16.64797830581665
193,She wanted to do penance.,She wanted to do penance.,0.0,16.110355377197266
194,"With no weapons, the only attack option open to him was aerial ramming.",With no weapons the only attack option opened to Imba's aerial dreaming.,0.38461538461538464,16.96015477180481
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,It was in six many hundred and the Lord and tenant in chief was Shattusbury Abbey.,0.6153846153846154,17.147032737731934
196,"Sooner or later Three brothers, three castles.","Sooner or later three brothers, three castles.",0.14285714285714285,16.24857807159424
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.",0.0,16.66737461090088
198,It is made by mounting a sidecar to a regular bicycle.,It is made by mounting a sidecar to a regular bicycle.,0.0,16.429858684539795
199,Touchscreens do not provide haptic feedback.,Dark screens do not provide head-pick feedback.,0.5,16.1847927570343
200,It was a tent like many at the oasis.,It was a tent like many at the Oasis.,0.1111111111111111,16.261176586151123
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",Thank you very much.,1.0,15.786638259887695
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, Di Giorgio is respected for his highly technical playing skills.",0.0,16.701093435287476
203,"Fouls, on the other hand, can occur only while the ball is in play.",Balls on the other hand can occur only while the ball is in play.,0.14285714285714285,16.601343154907227
204,"In pure vacuum, some weak scattering of light by light exists as well.","In pure vacuum, some weak scattering of light by light exists as well.",0.0,16.42283535003662
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,16.089643478393555
206,"Since leaving office, he has also attended a number of other events of significance.","Since leaving office, he has attended a number of other events of significance.",0.07142857142857142,16.686540365219116
207,"""Fatima,"" the girl said, averting her eyes.",Fatima the girl said averting her eyes.,0.2857142857142857,16.196053504943848
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucy, have you remembered the lyrics from the anthem yet?",0.09090909090909091,16.42681908607483
209,"It was named for Judson LaMoure, a state legislator.","It was named for Judson O'Moore, a state legislator.",0.1111111111111111,16.527683973312378
210,Indeed the scene was very beautiful.,. . . . . . . .,1.3333333333333333,21.500290870666504
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,16.677329778671265
212,Are you sure that is exactly what happened?,Are you sure that is exactly what happened?,0.0,16.142605781555176
213,A remixed and remastered edition of Sluggo!,A remixed and remastered edition of Slago.,0.14285714285714285,16.2432279586792
214,She also taught journalism at the University of California at Berkeley.,She also taught journalism at the University of California at Berkeley.,0.0,16.346116065979004
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,16.51213312149048
216,The University is a member of several organizations of colleges and universities.,The university is a member of several organizations of colleges and universities.,0.08333333333333333,16.411608457565308
217,Henry Ford donated much of the necessary land as did many local farmers.,"Henry Ford donated much of the necessary land, as did many local farmers.",0.07692307692307693,16.572274684906006
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",The correct computation includes VJAP and SciQJAP.,0.6666666666666666,16.426792860031128
219,No one has ever done it before.,No one has ever done it before.,0.0,16.092491388320923
220,What game do you want to play?,What game do you want to play?,0.0,16.092450857162476
221,The completed chartering contract is known as a charter party.,The completed chodling conduct is known as a chodel party.,0.3,16.76161527633667
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,16.42485022544861
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the sycamore growing from within had been haunted.,0.16666666666666666,16.665156364440918
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to note that all postcodes had images made by Habercon.,0.21428571428571427,16.807174682617188
225,The album was well received by several critics.,The album was well received by several critics.,0.0,16.284608364105225
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Tanglewood Music Center,0.09090909090909091,16.668922901153564
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,16.646313905715942
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,16.626508712768555
229,I'll go right after it.,I will go right after it.,0.4,16.000792980194092
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,16.263381958007812
231,An awesome picture of a young woman jumping in the air,An awesome picture of a young woman jumping in the air.,0.09090909090909091,16.314152717590332
232,"Sure, see you there!","Sure, see you there!",0.0,15.907474994659424
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,16.19980263710022
234,Did you hear anything?,Did you hear anything?,0.0,15.832208395004272
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some concurrent programming models include code processes and deterministic concurrency.,0.2222222222222222,16.410863637924194
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.","Major bodies of water include Lake Shestina, Dwinelle Reservoir, and Trout Lake.",0.25,16.992809295654297
237,Some storms are worth the wreckage.,Some stones are worth the wreckage.,0.16666666666666666,16.052862644195557
238,five,Bye!,1.0,15.688807487487793
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependence.,0.07692307692307693,16.808971166610718
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,16.298081398010254
241,Have you been to Japan?,Have you been to Japan?,0.0,16.098129510879517
242,This convention is a natural.,This convention is a natural.,0.0,16.104945182800293
243,"Unfortunately, there's not enough of that to be found in this game.","Unfortunately, there is not enough of that to be found in this game.",0.16666666666666666,16.708810806274414
244,So he decided to choose the area for opening up for cultivation.,So he decided to choose the area for opening/opening for cultivation.,0.16666666666666666,16.630855560302734
245,three,Three.,1.0,15.841103792190552
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.","The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.",0.0,16.90186071395874
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,16.30969738960266
248,"Sisters Kimberly and Tiffany, and brother Ryan.",Sisters Kimberley and Tiffany and brother Ryan,0.42857142857142855,16.356414079666138
249,It is the only Paxton Township statewide.,It is only Paxton Township statewide.,0.14285714285714285,16.322445392608643
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.","followers of Labradors use the word ""Pharam"" to affirm their prayers.",0.2727272727272727,16.7400643825531
251,After having advertised wine he sells vinegar.,After having advertised wine he sells vinegar.,0.0,16.21870470046997
252,It continues as a tollway until its terminus in Hillside.,It continues as a tail light until its terminus and heel side.,0.5,16.629331588745117
253,Her mom took her to the judo class at four o'clock.,*unintelligible*,1.0,16.52090334892273
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,16.31612277030945
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.","The series writers included McGovern, Danny Brocklist and Snyder and Sean Duggan.",0.4166666666666667,17.196149110794067
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",The Tower block picture is the south face of Kestrel House on City Road London.,0.2857142857142857,16.952332258224487
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,It is next to Burnhampton Colgate Institute and the Burnhampton Square Office Complex.,0.38461538461538464,16.990235090255737
258,"However, he never fully recovered from his wounds and died relatively early.",power of meditation can never be recovered from the knowledge relative early.,0.8333333333333334,16.50897979736328
259,His first trainers was Vitaliy Khmelnytskyi.,his first,0.8333333333333334,16.242925882339478
260,Talk is a crucial link between parents and children.,talk is a crucial link between parents and children,0.2222222222222222,16.317718982696533
261,Morse found fame relatively late in life.,Morse found fame relatively late in life.,0.0,16.14459204673767
262,Arizona Republican State Senator Karen Johnson joined the protest in support.,Arizona Republican state Sen. Karen Johnson joined the protest in support.,0.18181818181818182,16.489230155944824
263,Like an old fire horse.,Like an old fairy horse.,0.2,16.034363985061646
264,zero,Zero.,1.0,15.838063716888428
265,Following is a list of civil wars in ancient Rome.,Following is the last civil war in ancient Rome.,0.4,16.32913303375244
266,"Originally, the finale for the sixth season was promoted as a cliff-hanger.","Originally, the finale for the sixth season was promoted as a cliffhanger.",0.08333333333333333,16.808751106262207
267,I notice you still remember it.,[inaudible],1.0,16.01463031768799
268,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,0.0,16.926321506500244
