,sample,prediction,WER,runtime
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",Many notable problem and steady composers are also international judges including Gendrik Kasparian.,0.38461538461538464,5.605508327484131
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,5.186841249465942
81,"You should see the other guy, specifically, how good at fighting he is.","You should see the other guy, specifically how good at fighting he is.",0.07692307692307693,5.473816633224487
82,He is of African-American and Italian descent.,He is of African American and Italian descent.,0.2857142857142857,5.228821754455566
83,Lord Kingsdown funded the Kingsdown Church.,Lord King's Down Funded The King's Down Church,1.1666666666666667,5.248537302017212
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,5.156038284301758
85,Lorenz is listed as a Swiss heritage site of national significance.,Lorange is listed as a Swiss heritage site of national significance.,0.09090909090909091,5.427550315856934
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,5.293948173522949
87,No runoff was necessary.,No runoff was necessary.,0.0,5.131701946258545
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Gemi needs.,0.18181818181818182,5.360667943954468
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,5.3536787033081055
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wong Tai Sing.,0.3,5.316691875457764
91,He also established new schools throughout Spain.,He also established new schools for outspeak.,0.2857142857142857,5.255407810211182
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,5.309133052825928
93,At dusk the Greek western flank was broken.,At the desk the Greek western flank was broken through.,0.5,5.281986236572266
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,5.220390319824219
95,"Topical and up-to-the-minute, E!","Topical and up to the minute, E.",1.25,5.232041120529175
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,5.145758390426636
97,Don’t you understand me?,Don't you understand me?,0.25,5.136030435562134
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairbanks system.,0.125,5.351984739303589
99,eight,Ate!,1.0,5.086039066314697
100,"""The wind told me that you know about love"" the boy said to the sun.","'Lolita told me that you know about life,' the boy said to the son.",0.26666666666666666,5.585930109024048
101,Geils began playing jazz trumpet but eventually switched to blues guitar.,"Jail is bigger playing gas trumpet but everyone surely should check to blues, guitar",0.9090909090909091,5.464221477508545
102,That man is your brother?,That man is your brother?,0.0,5.116094589233398
103,There is a small Vicinity Centres shopping complex in Albion Park.,There is a small vicinity center shopping complex in Albion Park.,0.18181818181818182,5.337882041931152
104,The students colored with their crayons.,The students colored with their crayons.,0.0,5.197654485702515
105,It seemed to him that it fell to earth about one hundred miles east of here.,It seemed to him that it fell to earth about 100 miles east here.,0.1875,5.425227403640747
106,As such it is face uniform but with irregular face polygons.,"As such it is, face uniform, but with irregular face polygons.",0.18181818181818182,5.469073534011841
107,A tame squirrel makes a nice pet.,A tame squirrel makes nice pets.,0.2857142857142857,5.1257617473602295
108,He took the fourth part and handed it to the monk.,He took the first shot and handed it to the monk.,0.18181818181818182,5.298182249069214
109,He is a right-handed batsman and a left-arm slow bowler.,He is a right handed batsman and a left arm slow bowler.,0.4,5.458387613296509
110,Cador is also said to be of Roman stock.,Kador is also said to be of Roman stock.,0.1111111111111111,5.290330410003662
111,Where will you go?,Where will you go?,0.0,5.083325386047363
112,Get out of this!,cannot of this,0.75,5.064161062240601
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,Only John went himself surpassing Macbeth in scenes in this moment.,0.36363636363636365,5.336284160614014
114,This will lead the world to more sound and fury.,This will lead the world to more sound and fury.,0.0,5.265397310256958
115,Vera Schlink is a talented fund manager. She works in Vienna.,Leah Rushling is a talented fan manager. She works in Vienna.,0.2727272727272727,5.411491870880127
116,"During the epoch, a majority of the city's buildings were erected.","During the Epoch, a majority of the city's buildings were erected.",0.09090909090909091,5.430691242218018
117,Parent's Day is celebrated by both the public and the government.,Parent's Day is celebrated by both the public and the government.,0.0,5.368408918380737
118,Why can't this researcher check your facts?,Why can't this researcher check your fats?,0.14285714285714285,5.2440948486328125
119,'Munising' means near the island.,Municin means near the island.,0.2,5.196929216384888
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,5.192839860916138
121,All of this activity in Milwaukee was in no way unique.,All of this activity in Milwaukee was in no way unique.,0.0,5.323297739028931
122,William Barnes the poet also lived in Sturminster Newton.,"William Barnes, the poet, also lived in star mister Newton.",0.4444444444444444,5.386039972305298
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of consular affairs as well.,0.0,5.3144495487213135
124,Thai dancers happily going through their steps in unison.,"By one side, happy going through the research in unison.",0.6666666666666666,5.2615461349487305
125,I'm so glad to see you.,I'm so glad to see you.,0.0,5.161478042602539
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,5.209423780441284
127,This can be considerable even with identical samples.,This can be considerable even with identical samples.,0.0,5.243157148361206
128,What was he like?,What was he like?,0.0,5.084053039550781
129,In Italy she studied law school and she spoke several languages.,"In Italy, she studied law school and she spoke several languages.",0.09090909090909091,5.342913389205933
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.","Luckily, the data couldn't penetrate the bulletproof vest.",0.3333333333333333,5.310350179672241
131,"""Like everybody learns,"" he said.","Like everybody learns, you said.",0.6,5.138362407684326
132,His other film roles include Who Done It?,These other film roles include Whodunit.,0.5,5.190138816833496
133,How often has the train been late?,How often has the train been late?,0.0,5.192620038986206
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,"He is currently a member of investment bank, average global senior accessory board.",0.46153846153846156,5.4217894077301025
135,Her father was an alderman in the city government.,Our father was an older man in the city government.,0.3333333333333333,5.283627510070801
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","To increase popularity in public opinion polls, the politicians started their campaign.",0.4166666666666667,5.361914396286011
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office,0.2,5.300403356552124
138,"Where is it, then?",Where is it then?,0.25,5.139649152755737
139,Always ask an objective question.,Always ask an objective question.,0.0,5.07065486907959
140,rate the current book two stars,[MUSIC PLAYING] [INTERPOSING VOICES],1.0,5.240655899047852
141,People from all over have come to taste its bear stew.,People from all over have come to test its BRS2.,0.2727272727272727,5.352991104125977
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,5.274738073348999
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,"Also, drawing a pink scarf peers out of the top of a vehicle.",0.21428571428571427,5.466900825500488
144,This was your plan?,This was your plan.,0.25,5.020299673080444
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Phyllis herself also contributed personally to the construction of the temple.,0.08333333333333333,5.3364951610565186
146,"""Bambalio"" refers to a tendency to stammer.",And Ballyu refers to a fluency dystoma.,0.7142857142857143,5.378870725631714
147,"""I can work for the rest of today,"" the boy answered.","""I can't work for the restaurant today,"" the boy answered.",0.2727272727272727,5.338802337646484
148,"I'd like to order some cinnamon pretzels, please.",I'd like to order some cinnamon pretzels please.,0.125,5.321807146072388
149,The boy was also saddened; his friend was in pursuit of his destiny.,The boy was also saddened. His friend was in pursuit of his destiny.,0.15384615384615385,5.48906135559082
150,Will you do this?,Will you do this?,0.0,5.073830842971802
151,"For almost a month, she operated along the Atlantic coast.",For almost a month she operated along the Atlantic coast.,0.1,5.208295583724976
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,5.350764274597168
153,Women form less than half of the group.,Women form less than half of the group.,0.0,5.186560869216919
154,Men play football as a crowd watches.,Men play football as the crowd watches.,0.14285714285714285,5.22150993347168
155,How about once more around the park?,How about once more around the park?,0.0,5.152096271514893
156,It is possible that there were other visits.,It is postponed that there were other visits.,0.125,5.206429719924927
157,Radio will go on and on forever.,Radio will go on and on forever.,0.0,5.3149144649505615
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,But Gina's name was given in honor of Queen Victoria of the United Kingdom.,0.21428571428571427,5.48469614982605
159,"A song, a Girl, a maid.",a song a god a maid,0.6666666666666666,5.335218906402588
160,Blue Pool Road has several steep slopes.,Blue Bull Road has several steep slopes.,0.14285714285714285,5.140547037124634
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,0.0,5.410977602005005
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,5.262441635131836
163,"Today, Signature Flight Support services private aircraft in this area.",Today's signature flight support service is private aircraft in this area.,0.6,5.2648303508758545
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam Mathematical Center Tracks.,0.75,5.108177900314331
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,5.195529222488403
166,The line appears today on the Tube Map as an orange stripe.,"""Tedon appears to the iran, the tupma, as an orangishra.""",0.75,6.064267873764038
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,5.265365123748779
168,What kind of a proof is that?,What can they approve is that?,0.5714285714285714,5.130238056182861
169,That application was rejected.,The application was rejected.,0.25,5.2751665115356445
170,They had a lot to divulge.,They had a lot to divulge.,0.0,5.179992198944092
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,5.1070311069488525
172,"In surprise finish, the final score was seven to five.","In surprise finish, the final score was 7-5.",0.3,5.320479154586792
173,Every day was there to be lived or to mark one's departure from this world.,everyday was there to relive our two marks once departure from this world,0.6,5.3168535232543945
174,He also spent time in Paris and London.,He also spent time in Paris and London.,0.0,5.259512424468994
175,Streetcars ran for many years without precise timetables.,Three cars ran for many years without precise time-takers.,0.375,5.32525110244751
176,Let's go to Orba.,Let's go to Arba,0.25,5.171588897705078
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",Potato grips are thinly sliced fried potatoes eaten as a snack.,0.2727272727272727,5.414811372756958
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.",The movie White Christmas also starred Bing Crosby and Daniel K.,0.36363636363636365,5.351271629333496
179,The staircase survives in The Swan Hotel in Bedford.,The staircase survives in the Swan Hotel in Bedford.,0.1111111111111111,5.318907976150513
180,We are giving them no rest.,We are getting to know this.,0.6666666666666666,5.219233751296997
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and musty in respect to economic policy.,0.3333333333333333,5.35411524772644
182,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced.",0.0,5.23615026473999
183,The amenability property has a large number of equivalent formulations.,The M and L deletion property has a large number of correlation formulations.,0.5,5.421161413192749
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double-swimming uses rulers to shape a candle, lead and the final double seal.",0.5,5.505575180053711
185,See sources below.,See sources below.,0.0,5.0385613441467285
186,Throughout the entire day we will be on the lookout for our enemies.,Throughout the entire day we will be on the lookout for our enemies,0.07692307692307693,5.313302755355835
187,Since that time he has lived in London.,Since the time he has lived in London,0.25,5.273451328277588
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,5.171690940856934
189,The village's topography is mostly flat.,The village's topography is mostly flat.,0.0,5.205273151397705
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,5.109549522399902
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,5.13615608215332
192,These original parts of the hospital are now administrative and social accommodation.,These original parts of the hospital are now administrative and social accommodation.,0.0,5.423262357711792
193,She wanted to do penance.,She wanted to do penance.,0.0,5.1027796268463135
194,"With no weapons, the only attack option open to him was aerial ramming.",With no weapons the only attack option open to him was Adil Raming.,0.23076923076923078,5.364031553268433
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,"It was in six penny hundred, and the Lord and tenant-in-chief was Shattesbury Abbey.",0.38461538461538464,5.782846927642822
196,"Sooner or later Three brothers, three castles.","Sooner or later three brothers, three castles.",0.14285714285714285,5.196213483810425
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.",0.0,5.526710271835327
198,It is made by mounting a sidecar to a regular bicycle.,Is made by mounting a sidecar to a regular bicycle.,0.18181818181818182,5.359099864959717
199,Touchscreens do not provide haptic feedback.,Text screens do not provide haptic feedback.,0.3333333333333333,5.201335668563843
200,It was a tent like many at the oasis.,It was a tent like many at the Oasis.,0.1111111111111111,5.305737733840942
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",[inaudible],1.0,5.116081953048706
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, Di Giorgio is respected for his highly technical playing skills.",0.0,5.529351472854614
203,"Fouls, on the other hand, can occur only while the ball is in play.",Balls on the other hand can occur only while the ball is in play.,0.14285714285714285,5.552056789398193
204,"In pure vacuum, some weak scattering of light by light exists as well.",In pure vacuum some weak scattering of light by light exists as well,0.15384615384615385,5.428414344787598
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,5.137718200683594
206,"Since leaving office, he has also attended a number of other events of significance.",Since living of his years attended a number of other events of the unique kinds.,0.5714285714285714,5.568913459777832
207,"""Fatima,"" the girl said, averting her eyes.","Fatima the girl said, aborting her eyes.",0.2857142857142857,5.334383010864258
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucy, have you remembered the lyrics from the anthem yet?",0.09090909090909091,5.425205707550049
209,"It was named for Judson LaMoure, a state legislator.","Who is named for Judson or Moore, a state legislator?",0.5555555555555556,5.444947957992554
210,Indeed the scene was very beautiful.,[ Silence ],1.0,9.434734344482422
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,5.369998931884766
212,Are you sure that is exactly what happened?,Are you sure that it is exactly what happened?,0.125,5.256563425064087
213,A remixed and remastered edition of Sluggo!,A remixed and remastered edition of Slago.,0.14285714285714285,5.349271535873413
214,She also taught journalism at the University of California at Berkeley.,She also taught journalism at the University of California at Berkeley.,0.0,5.362926959991455
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,5.429216623306274
216,The University is a member of several organizations of colleges and universities.,The University is a member of several organizations of colleges and universities.,0.0,5.409395933151245
217,Henry Ford donated much of the necessary land as did many local farmers.,Henry Ford donated much of the necessary land as did many local farmers.,0.0,5.418757677078247
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",Decorate competition includes VJEP and PsychoJEP.,0.6666666666666666,5.336987495422363
219,No one has ever done it before.,No one has ever done it before.,0.0,5.180833578109741
220,What game do you want to play?,What game do you want to play?,0.0,5.2188615798950195
221,The completed chartering contract is known as a charter party.,The completed chaudering conduct is known as chaudelpati.,0.5,5.437933444976807
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,5.356714248657227
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the sycamore growing from within had been haunted.,0.16666666666666666,5.47955846786499
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to note that all postcards had images made by Havikon.,0.14285714285714285,5.525562047958374
225,The album was well received by several critics.,The album was well received by several critics.,0.0,5.224020481109619
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Tanglewood Music Centre.,0.09090909090909091,5.348184823989868
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,5.461421966552734
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,5.171551465988159
229,I'll go right after it.,I will go right after it.,0.4,4.893484354019165
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,5.102374076843262
231,An awesome picture of a young woman jumping in the air,An awesome picture of a young woman jumping in the air.,0.09090909090909091,4.985267877578735
232,"Sure, see you there!","Sure, see you there!",0.0,4.8350441455841064
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,4.9405598640441895
234,Did you hear anything?,Did you hear anything?,0.0,4.808306694030762
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some concurrent programming models include code processes and deterministic concurrency.,0.2222222222222222,5.062939167022705
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.",Major bodies of water include Lake Shistina to Annelle Reservoir and Trout Lake.,0.25,5.238557815551758
237,Some storms are worth the wreckage.,Some songs are worth the wreckage.,0.16666666666666666,4.8755762577056885
238,five,Bye!,1.0,4.7293431758880615
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Our colleagues may also require treatment for other psychotropic drug addictions and drug dependence.,0.23076923076923078,5.175285577774048
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,4.973083972930908
241,Have you been to Japan?,Have you been to Japan?,0.0,4.832428932189941
242,This convention is a natural.,This convention is a natural.,0.0,4.857108116149902
243,"Unfortunately, there's not enough of that to be found in this game.","Unfortunately, there is not enough of that to be found in this game.",0.16666666666666666,5.262376070022583
244,So he decided to choose the area for opening up for cultivation.,"So, he decided to chose the opening open for cultivation.",0.4166666666666667,5.0606138706207275
245,three,Three.,1.0,4.743346691131592
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.",The final medal tally was led by host Vietnam followed by Thailand and Indonesia. Full stop.,0.21428571428571427,5.193164587020874
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,4.925499677658081
248,"Sisters Kimberly and Tiffany, and brother Ryan.",Sisters Kimberly and Tiffany and brother Ryan.,0.14285714285714285,4.900018692016602
249,It is the only Paxton Township statewide.,It is only Paxton Township statewide.,0.14285714285714285,4.954073190689087
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.",followers of collaborative use the word for them to affirm their prayers.,0.36363636363636365,5.017912149429321
251,After having advertised wine he sells vinegar.,after having advertised wine he sells vinegar,0.2857142857142857,4.8923680782318115
252,It continues as a tollway until its terminus in Hillside.,It continued as a toe light until it's 10 minutes and heels on.,0.9,5.223737001419067
253,Her mom took her to the judo class at four o'clock.,*mumbling*,1.0,5.172245025634766
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,4.9576194286346436
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.","The series writers included McGovern, Danny breakfast, Andy Snarter and Sean Duggan.",0.4166666666666667,5.17802619934082
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",The tower block picture is the south face of Kestrel House on City Road London.,0.2857142857142857,5.220808267593384
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,It is next to Burnhamter Collegiate Institute and the Burnhamter Square Office Complex.,0.3076923076923077,5.304685831069946
258,"However, he never fully recovered from his wounds and died relatively early.",And he never really followed from his dark relative entirely.,0.6666666666666666,4.993490934371948
259,His first trainers was Vitaliy Khmelnytskyi.,His first prayers were very much a nensky.,1.0,5.273375511169434
260,Talk is a crucial link between parents and children.,Talk is a crucial link between parents and children.,0.0,4.974852085113525
261,Morse found fame relatively late in life.,Morse found fame relatively late in life.,0.0,4.9368226528167725
262,Arizona Republican State Senator Karen Johnson joined the protest in support.,Arizona Republican State Senator Karen Johnson joined the protest in support.,0.0,5.038768768310547
263,Like an old fire horse.,Like and vote for a horse.,0.8,4.871851444244385
264,zero,Zero.,1.0,4.74540114402771
265,Following is a list of civil wars in ancient Rome.,Following is the last civil wars in ancient Rome.,0.3,4.959763050079346
266,"Originally, the finale for the sixth season was promoted as a cliff-hanger.",originally the finale for the sixth season was promoted as a clip changer,0.25,5.098318815231323
267,I notice you still remember it.,[ Inaudible ],1.0,4.863081455230713
268,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,The Adbara flows only while there is rain in Ethiopia and dries very rapidly.,0.07142857142857142,5.204856634140015
