,sample,prediction,WER,runtime
45,"Alston commented that he felt the cartoonist ""might have had some racial intent"".",Alstone commented that he felt the cartoonist might have had some racial intent.,0.23076923076923078,0.8558180332183838
46,Doing a handstand needs a lot of practice to learn.,"During the handstand, it needs a lot of practice to learn.",0.4,0.83652663230896
47,Man in red tshirt and baseball cap viewed from above he is has a pile of posters,"Man, in rotation and baseball cap built from above, he has a pile of posture.",0.4117647058823529,0.9040124416351318
48,The two films were then released within one day of each other.,The two films were then released within one day of each other.,0.0,0.8689224720001221
49,‘What did he say his name was?’ asked the captain.,What did he say his name was asked for the captain?,0.4,0.8542871475219727
50,"At the hospital, I met a very nice nurse.",Got me hospital. I met a very nice nurse.,0.3333333333333333,0.8076646327972412
51,yes,Yes.,1.0,0.7202293872833252
52,He received his Ph.,He received his PH.,0.25,0.7702665328979492
53,"Since their inception, Harris has been the band's principal composer and lyricist.",[speaking in foreign language],1.0,0.9758479595184326
54,"After experiencing a mind-blowing sensual orgy, Mike was sure he had taken an overdose.","After experiencing a mind-blowing sense while origin, Microsoft should yet take an elevator.",0.6428571428571429,0.8870298862457275
55,Religious festivals include the Muslim Eids and the Christian Christmas and Easter.,Religious festivals include the Muslim Ids and the Christian Christmas and Easter.,0.08333333333333333,0.8993873596191406
56,"What do you advise, sir?","What do you advise, sir?",0.0,0.7865285873413086
57,"Charles looked on, angry that there was nothing he could do.","Charles looked on, angry that there was nothing he could do.",0.0,0.8400404453277588
58,Alexandria and Texas were shut down mid-season.,Alexandria and Texas were shut down mid-season.,0.0,0.8178181648254395
59,"Karina Smirnoff of ""Dancing With The Stars"" hosted the following month.","Karina is far enough of dancing with the stars, hosted the following month.",0.6363636363636364,0.9062924385070801
60,It is inhibited by the pneumotaxic centre.,It is inhibited by the pneumotoxic center.,0.2857142857142857,0.8145530223846436
61,Her intro later appeared on the David Holmes Essential Collection.,Her andro later appeared on the David Holmes essential collection.,0.3,0.8323709964752197
62,An important person in the life of Emile Claus was the painter Jenny Montigny.,An important version in the life of the Lord of Christ was the kingdom of Jaim and Montegi.,0.7142857142857143,1.2208287715911865
63,"In the United States, Federal Vehicle fleets refers to the federal government's vehicles.","In the United States, federal vehicle fleets refer to the federal government's vehicles.",0.23076923076923078,0.8804004192352295
64,There is also a garnet mine in West Redding.,There is also a Garnet Mine in West Reading.,0.3333333333333333,0.8108417987823486
65,"They hastily drive to the plane, and flee from the dangers of the mob.",They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,0.8578495979309082
66,"It was won by a woman from Vara, Sweden.",It was one body. I wore my forearm by a sweated boot.,1.1111111111111112,0.8611857891082764
67,The prints are then delivered to the customer.,The prings are then delivered to the customers.,0.25,0.8115108013153076
68,There was a long silence.,There was a long silence.,0.0,0.7862997055053711
69,Maybe he just put it there for safe keeping?,Maybe he just put it there for safekeeping.,0.2222222222222222,0.8075683116912842
70,"In spite of this, I still believed that there were men in Mars.",inside of this I still live that there were men and Mars.,0.38461538461538464,0.8452236652374268
71,"The land was ruined, and I had to find some other way to earn a living.","The land of Spain, I have to insomatulate and leave.",0.75,0.9627571105957031
72,"I pointed out Mars, a bright dot of light.",I pointed out Mars a bright dot of light.,0.1111111111111111,0.815079927444458
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,0.7894339561462402
74,The state plans to re-work those curves to improve safety.,The state plans to rework those curves to improve safety.,0.1,0.8318734169006348
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up funding to the borrows which fortified the windows of the first floor.,0.13333333333333333,0.8675572872161865
76,"She takes him to the lift, sending him downwards.","She takes him to the leaf, sending him downwards.",0.1111111111111111,0.8000123500823975
77,"I know why I want to get back to my flock, he thought.","I know why I want to get back to my flock, he thought.",0.0,0.8741528987884521
78,She is married to the rapper and playwright Baba Brinkman.,She's married to the rapper and they write about bring men.,0.7,0.8461945056915283
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.","Many notable problem in the study composers are also international judges, including gain rate, cash per year.",0.6923076923076923,0.9405770301818848
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,0.7797410488128662
81,"You should see the other guy, specifically, how good at fighting he is.","You shall see the other guy, specifically, how good that fighting is.",0.23076923076923078,0.8719174861907959
82,He is of African-American and Italian descent.,He is of African-American made time to send him.,0.7142857142857143,0.8522872924804688
83,Lord Kingsdown funded the Kingsdown Church.,Lord Kings Down funded the Kings Down Church.,0.6666666666666666,0.8123297691345215
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,0.7748463153839111
85,Lorenz is listed as a Swiss heritage site of national significance.,Lorengi is listed as a Swiss heritage site of national significance.,0.09090909090909091,0.8437867164611816
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,0.828244686126709
87,No runoff was necessary.,No runoff was necessary.,0.0,0.7715616226196289
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Jiminians.,0.09090909090909091,0.8554325103759766
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,0.8431398868560791
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wontai Singh.,0.5,0.8225836753845215
91,He also established new schools throughout Spain.,He also established new schools for our outside.,0.42857142857142855,0.8154027462005615
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,0.8399972915649414
93,At dusk the Greek western flank was broken.,And just the great western Francoos blue country.,0.75,0.8498673439025879
94,We should not take for granted how fortunate we have been.,We should not take for granted. How fortunate we have been.,0.18181818181818182,0.8433008193969727
95,"Topical and up-to-the-minute, E!",Topical and up to the minute. E.,1.25,0.8159878253936768
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,0.8010044097900391
97,Don’t you understand me?,Don't you understand me?,0.25,0.7584459781646729
98,They found one such edge in Fairbairn's system.,They found one such edge in fairland system.,0.125,0.8218784332275391
99,eight,Aight.,1.0,0.7918472290039062
100,"""The wind told me that you know about love"" the boy said to the sun.","The wind told me that you know about love, the boy said to the sun.",0.13333333333333333,0.872063398361206
101,Geils began playing jazz trumpet but eventually switched to blues guitar.,"Yes, we got playing Gaztompa, but Evan surely should check to blue ski dawg.",1.0909090909090908,0.9378383159637451
102,That man is your brother?,That man is your brother.,0.2,0.778956413269043
103,There is a small Vicinity Centres shopping complex in Albion Park.,There is a small vicinity centers shopping complex in Albion Park.,0.18181818181818182,0.8162705898284912
104,The students colored with their crayons.,The students colored with their crayons.,0.0,0.8004250526428223
105,It seemed to him that it fell to earth about one hundred miles east of here.,It seems to him that I felt to eat about 1.2 miles east here.,0.4375,0.8879940509796143
106,As such it is face uniform but with irregular face polygons.,"As such, it is face uniform, but with irregular face polygons.",0.18181818181818182,0.8679718971252441
107,A tame squirrel makes a nice pet.,A Tamer squirrel makes a nice pet.,0.14285714285714285,0.7940356731414795
108,He took the fourth part and handed it to the monk.,It's your support and I need to mark.,0.8181818181818182,0.9813504219055176
109,He is a right-handed batsman and a left-arm slow bowler.,He is a right-handed batsman and the left arm slow bowler.,0.3,0.8582422733306885
110,Cador is also said to be of Roman stock.,Cadre is also said to be a Roman stock.,0.2222222222222222,0.8080511093139648
111,Where will you go?,Where will you go?,0.0,0.74884033203125
112,Get out of this!,"Okay, not of this.",0.75,0.7800958156585693
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,"Only John write himself so fast, Mac blurred in scenes in this room.",0.5454545454545454,0.8628902435302734
114,This will lead the world to more sound and fury.,This will lead the world to more sound than human.,0.2,0.84633469581604
115,Vera Schlink is a talented fund manager. She works in Vienna.,"Where Rachling is a talented fan manager, she works in Vienna.",0.45454545454545453,0.8583621978759766
116,"During the epoch, a majority of the city's buildings were erected.","During the Epoch, a majority of the city's buildings were erected.",0.09090909090909091,0.8333938121795654
117,Parent's Day is celebrated by both the public and the government.,Parents date celebrated by both the public and the government.,0.2727272727272727,0.8353197574615479
118,Why can't this researcher check your facts?,Why can't this researcher check your facts?,0.0,0.8185672760009766
119,'Munising' means near the island.,"""Mune-sen"" means ""near the island.""",0.6,0.8951210975646973
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,0.7914779186248779
121,All of this activity in Milwaukee was in no way unique.,All of this activity in Milwaukee was in no way unique.,0.0,0.8409347534179688
122,William Barnes the poet also lived in Sturminster Newton.,"William Barnes, the poet, also lived in Star-Mr. Newtop.",0.4444444444444444,0.8632769584655762
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of consular affairs as well.,0.0,0.8537354469299316
124,Thai dancers happily going through their steps in unison.,"Bye, welcome, happy going through the research in the meantime.",0.7777777777777778,0.9405450820922852
125,I'm so glad to see you.,And so glad to see you.,0.16666666666666666,0.7803459167480469
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,0.798734188079834
127,This can be considerable even with identical samples.,This can be considerable even with identical samples.,0.0,0.798738956451416
128,What was he like?,What was he like?,0.0,0.751990556716919
129,In Italy she studied law school and she spoke several languages.,"In a survey, she studied law school and she spoke several languages.",0.18181818181818182,0.8368022441864014
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.",Luckily the data couldn't penetrate the bulletproof vest.,0.4444444444444444,0.8670356273651123
131,"""Like everybody learns,"" he said.","Like everybody learns, you said.",0.6,0.7993693351745605
132,His other film roles include Who Done It?,These other film roles include who done it.,0.5,0.7868037223815918
133,How often has the train been late?,How often has the drain been laid?,0.2857142857142857,0.7965724468231201
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,"It is currently a member of the investment band GFRIS, Global Senior Accessory Board.",0.38461538461538464,0.9091429710388184
135,Her father was an alderman in the city government.,Our father was an older than in the city government.,0.3333333333333333,0.8160586357116699
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","To increase this popularity in terms of the public health, the politicians started like I'm paying.",0.8333333333333334,0.9408440589904785
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office.,0.1,0.8026468753814697
138,"Where is it, then?",Where is this then?,0.25,0.7548975944519043
139,Always ask an objective question.,Always ask an objective question.,0.0,0.7727093696594238
140,rate the current book two stars,Thank you for watching.,1.0,0.8137164115905762
141,People from all over have come to taste its bear stew.,People from all over here have come to test. It's beer stew.,0.36363636363636365,0.8724460601806641
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,0.8004708290100098
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,This area removing a pink scarf piers out of the depth of a vehicle.,0.35714285714285715,0.8528692722320557
144,This was your plan?,This was your plan.,0.25,0.7575252056121826
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Villas herself also contributed personally to the construction of the temple.,0.08333333333333333,0.8570253849029541
146,"""Bambalio"" refers to a tendency to stammer.",And value refers to a tendency to stand up.,0.5714285714285714,0.8275699615478516
147,"""I can work for the rest of today,"" the boy answered.","I can't work for the rest of the day, the boy answered.",0.36363636363636365,0.8734908103942871
148,"I'd like to order some cinnamon pretzels, please.",I'd like to order some cinnamon pretzels please.,0.125,0.8328301906585693
149,The boy was also saddened; his friend was in pursuit of his destiny.,The boy was also saddened. His friend was in pursuit of his destiny.,0.15384615384615385,0.9087376594543457
150,Will you do this?,Will you do this?,0.0,0.7453839778900146
151,"For almost a month, she operated along the Atlantic coast.","For almost a month, she operated along the Atlantic coast.",0.0,0.8491506576538086
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,0.841367244720459
153,Women form less than half of the group.,Woman form less than half of the group.,0.125,0.8211112022399902
154,Men play football as a crowd watches.,"Man, play football as a crowd watches.",0.14285714285714285,0.8178267478942871
155,How about once more around the park?,How about once more round the back?,0.2857142857142857,0.8037409782409668
156,It is possible that there were other visits.,It is postponed that there were other visits.,0.125,0.7928280830383301
157,Radio will go on and on forever.,,1.0,0.8782110214233398
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,But genius name was given in honor of Queen Victoria of the United Kingdom.,0.21428571428571427,0.8425018787384033
159,"A song, a Girl, a maid.","I song ""Igalt"" image.",1.0,0.8695001602172852
160,Blue Pool Road has several steep slopes.,Blue board road has several steep slopes.,0.2857142857142857,0.8030381202697754
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches throughout Slovakia were primarily angustin public education and cultural activities.,0.15384615384615385,0.8782072067260742
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,0.7969257831573486
163,"Today, Signature Flight Support services private aircraft in this area.",Today's signature flight support service is private aircraft in this area.,0.6,0.8141310214996338
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam mathematical center tracks.,1.0,0.7658858299255371
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,0.7877678871154785
166,The line appears today on the Tube Map as an orange stripe.,"Okay, down appears to be on the tube map, as I acknowledge this one.",0.8333333333333334,0.8422212600708008
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,0.8362982273101807
168,What kind of a proof is that?,What can they approve is that?,0.5714285714285714,0.7980220317840576
169,That application was rejected.,There are questions with Jiggy.,1.25,0.8553845882415771
170,They had a lot to divulge.,They had a lot to do with this.,0.5,0.7782344818115234
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,0.7602574825286865
172,"In surprise finish, the final score was seven to five.","And surprise finish, the final score was 7 to 5.",0.3,0.8507397174835205
173,Every day was there to be lived or to mark one's departure from this world.,every day was there to be live our two marks once the bar chair from this club.,0.6666666666666666,0.8907558917999268
174,He also spent time in Paris and London.,Here's to spend time in Paris and London.,0.375,0.806182861328125
175,Streetcars ran for many years without precise timetables.,Street cars ran for many years without precise tiring tickets.,0.5,0.8150804042816162
176,Let's go to Orba.,Let's go to Arba.,0.25,0.7795569896697998
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",Potato crisps are thinly sliced fried potatoes eaten as a snack.,0.18181818181818182,0.8476207256317139
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.",The movie White Christmas also started being Crosby in Daniel K.,0.6363636363636364,0.816215991973877
179,The staircase survives in The Swan Hotel in Bedford.,This staircase survives in the swamp with a bed fort.,0.7777777777777778,0.8123533725738525
180,We are giving them no rest.,We are getting to know best.,0.6666666666666666,0.7817044258117676
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and must be in respect to economic policy.,0.4166666666666667,0.8213608264923096
182,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced.",0.0,0.793109655380249
183,The amenability property has a large number of equivalent formulations.,The M&O deletion property has a large number of two correlation formulations.,0.4,0.8546133041381836
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double-swimming use rollers to shape the cam, lead and final double seal.",0.5,0.8594551086425781
185,See sources below.,See it sources below.,0.3333333333333333,0.7667715549468994
186,Throughout the entire day we will be on the lookout for our enemies.,Throughout the entire day we will be on the lookout for our enemies,0.07692307692307693,0.8290505409240723
187,Since that time he has lived in London.,Since the time he has lived in London.,0.125,0.8219883441925049
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,0.7744340896606445
189,The village's topography is mostly flat.,The video just topography is mostly flat.,0.3333333333333333,0.8078269958496094
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,0.789531946182251
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,0.803220272064209
192,These original parts of the hospital are now administrative and social accommodation.,There is a regional part of the Hospital R now at the Ministry of Anderson Global Accommodation.,1.1666666666666667,0.9088611602783203
193,She wanted to do penance.,"See, wanted to do penance.",0.2,0.8090126514434814
194,"With no weapons, the only attack option open to him was aerial ramming.","We did no weapons, the only attack option opened to him was aerial ramings.",0.3076923076923077,0.9376220703125
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,It was in 600 on the Lord and tenant in chief was Shactusbury Abbey.,0.6153846153846154,0.9212839603424072
196,"Sooner or later Three brothers, three castles.","sooner or later, three brothers, three castles.",0.42857142857142855,0.7971103191375732
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise pickles.",0.1111111111111111,0.9065709114074707
198,It is made by mounting a sidecar to a regular bicycle.,is made by mounting a sidecar to a regular bicycle.,0.09090909090909091,0.802119255065918
199,Touchscreens do not provide haptic feedback.,That experience do not provide a big feedback.,0.6666666666666666,0.8025527000427246
200,It was a tent like many at the oasis.,It was a tent like many at the oasis.,0.0,0.8349716663360596
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",[MUSIC PLAYING],1.0,0.8347122669219971
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, De Josio is respected for his highly technical plane skills.",0.23076923076923078,0.8584959506988525
203,"Fouls, on the other hand, can occur only while the ball is in play.",Falls on the other hand can occur only while the ball is in play.,0.14285714285714285,0.8505394458770752
204,"In pure vacuum, some weak scattering of light by light exists as well.",And pure vacuum some weak scattering of light by light exists as well.,0.15384615384615385,0.844167947769165
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,0.8100342750549316
206,"Since leaving office, he has also attended a number of other events of significance.",Since living of these years attended a number of other events of Seneca's.,0.42857142857142855,0.9155793190002441
207,"""Fatima,"" the girl said, averting her eyes.",Fatima the girl shared a working her eyes.,0.5714285714285714,0.7927050590515137
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucy, have you remember the lower is from the end of me out?",0.7272727272727273,0.8586957454681396
209,"It was named for Judson LaMoure, a state legislator.","It was named for Judge Sinalmore, a state legislator.",0.2222222222222222,0.8208663463592529
210,Indeed the scene was very beautiful.,,1.0,0.7822649478912354
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,0.8596601486206055
212,Are you sure that is exactly what happened?,Are you sure that it is exactly what happened?,0.125,0.822852611541748
213,A remixed and remastered edition of Sluggo!,A remixed and remastered edition of SLUGO.,0.14285714285714285,0.8251445293426514
214,She also taught journalism at the University of California at Berkeley.,See you also taught journalism at the University of California at Berkeley.,0.18181818181818182,0.8413405418395996
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,0.9035701751708984
216,The University is a member of several organizations of colleges and universities.,The University is a member of several organizations of colleges and universities.,0.0,0.8860867023468018
217,Henry Ford donated much of the necessary land as did many local farmers.,Henry Ford donated much of the necessary land as did many local farmers.,0.0,0.8667998313903809
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",Decorate competition includes VJAP and PSYTOJAP.,0.6666666666666666,0.9155349731445312
219,No one has ever done it before.,No one has ever done it before.,0.0,0.7742798328399658
220,What game do you want to play?,What game do you want to play?,0.0,0.7874572277069092
221,The completed chartering contract is known as a charter party.,The computer charging conductee is known as a charger party.,0.4,0.8157877922058105
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,0.8252108097076416
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the sichamar growing from within had been haunted.,0.25,0.8974041938781738
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to know that all postcards had images made by Havocon.,0.21428571428571427,0.8987114429473877
225,The album was well received by several critics.,The album was well received by several critics.,0.0,0.7983214855194092
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Bangalore Music Center.,0.09090909090909091,0.8634285926818848
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,0.860318660736084
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,0.8094356060028076
229,I'll go right after it.,I will go right after it.,0.4,0.7719082832336426
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,0.8044548034667969
231,An awesome picture of a young woman jumping in the air,Have some pictures of a young woman jumping in the air.,0.36363636363636365,0.829641580581665
232,"Sure, see you there!","Sure, see you via.",0.25,0.7559351921081543
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,0.8046574592590332
234,Did you hear anything?,Did you hear anything?,0.0,0.7662363052368164
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some congruent programming models include code processes and deterministic congruency.,0.4444444444444444,0.8468937873840332
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.",Major bodies of water include Lake Shistina to an L reservoir and trout lake.,0.5833333333333334,0.931746244430542
237,Some storms are worth the wreckage.,Some songs are worth the wreckage.,0.16666666666666666,0.7658967971801758
238,five,Bye!,1.0,0.727879524230957
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Hulkholics may also require treatment for other sickotropic drug addictions and drug dependence.,0.23076923076923078,0.8873376846313477
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,0.8098926544189453
241,Have you been to Japan?,Have you been to Japan?,0.0,0.7571184635162354
242,This convention is a natural.,This convention is a natural.,0.0,0.7658987045288086
243,"Unfortunately, there's not enough of that to be found in this game.","And, fortunately, there is not enough of that to be found in this game.",0.3333333333333333,0.8651423454284668
244,So he decided to choose the area for opening up for cultivation.,So he decided to chose the IRF opening open for consideration.,0.4166666666666667,0.8645634651184082
245,three,Three.,1.0,0.7508978843688965
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.","The final metal tally was laid by host Vietnam, followed by Thailand and Indonesia. Full stop.",0.2857142857142857,0.8793787956237793
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,0.7948207855224609
248,"Sisters Kimberly and Tiffany, and brother Ryan.",Sisters Kimberley and Tiffany and Bertha Ryan.,0.42857142857142855,0.8184995651245117
249,It is the only Paxton Township statewide.,It is only packed in townships statewide.,0.5714285714285714,0.814964771270752
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.",Followers supply by this is the word firm to affirm their prayers.,0.45454545454545453,0.8561689853668213
251,After having advertised wine he sells vinegar.,"After having advertised wine, he says Winnie Girl.",0.5714285714285714,0.809380054473877
252,It continues as a tollway until its terminus in Hillside.,It continues as a tone light until it is turning its end to your side.,0.9,0.849656343460083
253,Her mom took her to the judo class at four o'clock.,(gunshots),1.0,0.8578927516937256
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,0.8056302070617676
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.",The series writers included Megawan Vani Berthler and his Nutter and Shandagam.,0.6666666666666666,1.1424174308776855
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",The tower block picture is the south face of Castrel House on City Road London.,0.35714285714285715,0.878950834274292
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,"It is next to a burn hamter, colligate, institute and zebra hamter square of its complex.",0.7692307692307693,0.9378621578216553
258,"However, he never fully recovered from his wounds and died relatively early.",I think we must take that power. It never completely covered from the entire tradition.,1.25,1.0014827251434326
259,His first trainers was Vitaliy Khmelnytskyi.,It's first grab-so-one! And then see!,0.8333333333333334,0.9670121669769287
260,Talk is a crucial link between parents and children.,Talk is a crucial link between parents and children.,0.0,0.7979276180267334
261,Morse found fame relatively late in life.,Morse found fame relatively late in life.,0.0,0.8235118389129639
