,sample,prediction,WER,runtime
65,"They hastily drive to the plane, and flee from the dangers of the mob.",They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,0.8157944679260254
66,"It was won by a woman from Vara, Sweden.",It was one body. I wore my forearm but I swear to him.,1.2222222222222223,0.7990984916687012
67,The prints are then delivered to the customer.,The prings are then delivered to the cost of this.,0.5,0.7755608558654785
68,There was a long silence.,There was a long silence.,0.0,0.7355847358703613
69,Maybe he just put it there for safe keeping?,Maybe he just put it there for safekeeping?,0.2222222222222222,0.771186113357544
70,"In spite of this, I still believed that there were men in Mars.","In spite of this, I still live, that there were men and Mars.",0.15384615384615385,0.8337275981903076
71,"The land was ruined, and I had to find some other way to earn a living.","Philanthropies, I have to insomatally to enricle.",0.8125,0.9038114547729492
72,"I pointed out Mars, a bright dot of light.",I pointed out Mars a bright dot of light.,0.1111111111111111,0.7833466529846191
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,0.7611451148986816
74,The state plans to re-work those curves to improve safety.,The state plans to rework those groups to improve safety.,0.2,0.7822513580322266
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up running to the bars which fortified the windows of the first floor.,0.0,0.7950897216796875
76,"She takes him to the lift, sending him downwards.","She takes him to the leaf, sending him downwards.",0.1111111111111111,0.7718765735626221
77,"I know why I want to get back to my flock, he thought.","I know why I want to get back to my flock, he thought.",0.0,0.8030757904052734
78,She is married to the rapper and playwright Baba Brinkman.,"She's married to the rapper and they write ""Abba Bring Ben.""",0.7,0.8041024208068848
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.","many notable problem and the steady compressors are also international judges including GameDrick, Caspa Riam.",0.6923076923076923,1.0140879154205322
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,0.7553274631500244
81,"You should see the other guy, specifically, how good at fighting he is.","You shall see the other guy, specifically, how good that fighting is.",0.23076923076923078,0.8050594329833984
82,He is of African-American and Italian descent.,He is an African American named China Decent.,0.8571428571428571,0.769582986831665
83,Lord Kingsdown funded the Kingsdown Church.,Lord Kings Down funded. The Kings Down Church.,1.0,0.7718136310577393
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,0.749577522277832
85,Lorenz is listed as a Swiss heritage site of national significance.,Lorengi is listed as a Swiss heritage site of national significance.,0.09090909090909091,0.7962965965270996
86,I have never in life hit a tennis ball.,"I shall never, in life, hit a tennis ball.",0.3333333333333333,0.7770001888275146
87,No runoff was necessary.,No runoff was necessary.,0.0,0.7361986637115479
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Jiminians.,0.09090909090909091,0.7958598136901855
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,0.8028476238250732
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wontai Singh.,0.5,0.7753963470458984
91,He also established new schools throughout Spain.,He also established new schools for out speed.,0.42857142857142855,0.7589123249053955
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,0.8028125762939453
93,At dusk the Greek western flank was broken.,And just the great western Francoos blue country.,0.75,0.7651846408843994
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,0.7820355892181396
95,"Topical and up-to-the-minute, E!",Topicle and up to the minute E.,1.5,0.7626552581787109
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,0.7853257656097412
97,Don’t you understand me?,Don't you understand me?,0.25,0.7424983978271484
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairland system.,0.125,0.7718040943145752
99,eight,8,1.0,0.7211682796478271
100,"""The wind told me that you know about love"" the boy said to the sun.","The wind told me that you know about love, the boy said to the sun.",0.13333333333333333,0.8225743770599365
101,Geils began playing jazz trumpet but eventually switched to blues guitar.,Yes we got playing the astrompe but even sure it's which it could lose.,1.0909090909090908,1.0218031406402588
102,That man is your brother?,That man is your brother.,0.2,0.7427453994750977
103,There is a small Vicinity Centres shopping complex in Albion Park.,There is a small vicinity center's shopping complex in Albion Park.,0.18181818181818182,0.7890005111694336
104,The students colored with their crayons.,The students colored with their crayons.,0.0,0.760143518447876
105,It seemed to him that it fell to earth about one hundred miles east of here.,It seemed to him that I felt to it if about 1.5 miles east here.,0.4375,0.826129674911499
106,As such it is face uniform but with irregular face polygons.,"As such, it is face uniform, but with irregular face polygons.",0.18181818181818182,0.7976734638214111
107,A tame squirrel makes a nice pet.,The Tamer screwer all makes a nice patch.,0.7142857142857143,0.763779878616333
108,He took the fourth part and handed it to the monk.,It supports us and we need to do the mark.,0.8181818181818182,0.872333288192749
109,He is a right-handed batsman and a left-arm slow bowler.,He is the right-handed batsman and the left arm slow bowler.,0.4,0.8122203350067139
110,Cador is also said to be of Roman stock.,Kado is also said to be a Roman stock.,0.2222222222222222,0.8599739074707031
111,Where will you go?,Where will you go?,0.0,0.7346751689910889
112,Get out of this!,Good night of this.,0.75,0.7555041313171387
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,"Only John write himself so fast, Matt Blood instances in this room.",0.6363636363636364,0.7998440265655518
114,This will lead the world to more sound and fury.,This will lead the world to more sound than human.,0.2,0.7775881290435791
115,Vera Schlink is a talented fund manager. She works in Vienna.,Where Rachling is a talented farm manager. She works in Vienna.,0.2727272727272727,0.804593563079834
116,"During the epoch, a majority of the city's buildings were erected.","During the Epoch, a majority of the city's buildings were erected.",0.09090909090909091,0.8030750751495361
117,Parent's Day is celebrated by both the public and the government.,Parents date celebrated by both the public and the government.,0.2727272727272727,0.7794721126556396
118,Why can't this researcher check your facts?,Why can't this researcher check your fans?,0.14285714285714285,0.7606983184814453
119,'Munising' means near the island.,"""Muna sin"" means near the island.",0.4,1.393523931503296
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,0.7604436874389648
121,All of this activity in Milwaukee was in no way unique.,"All of this activity in Milwaukee was in Norway, in Lake.",0.2727272727272727,0.7841811180114746
122,William Barnes the poet also lived in Sturminster Newton.,"William Bounds, the poet also lived in Star Eastern Europe.",0.4444444444444444,0.799140214920044
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of consular affairs as well.,0.0,0.7789630889892578
124,Thai dancers happily going through their steps in unison.,"Bye, welcome happy going through the steps in any time.",0.6666666666666666,0.8482146263122559
125,I'm so glad to see you.,And so glad to see you.,0.16666666666666666,0.7567422389984131
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,0.7717101573944092
127,This can be considerable even with identical samples.,This can be considered more even with identical samples.,0.25,0.7620153427124023
128,What was he like?,What was he like?,0.0,0.7353062629699707
129,In Italy she studied law school and she spoke several languages.,"In a survey, she studied law school and she spoke several languages.",0.18181818181818182,0.7932605743408203
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.",Luckily the data couldn't penetrate the bullet proof vest.,0.2222222222222222,0.7788646221160889
131,"""Like everybody learns,"" he said.","Like everybody learns, you said.",0.6,0.7529852390289307
132,His other film roles include Who Done It?,These other film roles include who done it.,0.5,0.7685174942016602
133,How often has the train been late?,How often has the drain been laid?,0.2857142857142857,0.7546548843383789
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,It is currently a member of the investment bang after his global senior accessory board.,0.6923076923076923,0.8067877292633057
135,Her father was an alderman in the city government.,Our father was an older than in the city government.,0.3333333333333333,0.7723293304443359
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","to increase this popularity in terms of the public health, the politicians started like a pain.",0.8333333333333334,0.9503412246704102
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office.,0.1,0.7742166519165039
138,"Where is it, then?",Where is this then?,0.25,0.7367806434631348
139,Always ask an objective question.,Always ask a objective question.,0.2,0.7437305450439453
140,rate the current book two stars,Thank you for watching!,1.0,0.7887299060821533
141,People from all over have come to taste its bear stew.,"People from all over have come to test, it's very true",0.36363636363636365,0.7917091846466064
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,0.7745058536529541
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,The soldier rooming up in the south pier is out of the top of the vehicle,0.7142857142857143,0.939192533493042
144,This was your plan?,This was your plan.,0.25,0.7319560050964355
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Villas herself also contributed personally to the construction of the temple.,0.08333333333333333,0.787595272064209
146,"""Bambalio"" refers to a tendency to stammer.",And value refers to a tendency to stand up.,0.5714285714285714,0.7900965213775635
147,"""I can work for the rest of today,"" the boy answered.","I can't work for the rest of the day, the boy answered.",0.36363636363636365,0.8111166954040527
148,"I'd like to order some cinnamon pretzels, please.","I'd like to order some cinnamon pretzels, please.",0.0,0.7832953929901123
149,The boy was also saddened; his friend was in pursuit of his destiny.,"The boy was also saddened, his friend was in pursuit of his destiny.",0.07692307692307693,0.8162961006164551
150,Will you do this?,Will you do this?,0.0,0.7320230007171631
151,"For almost a month, she operated along the Atlantic coast.","For almost a month, she operated along the Atlantic coast.",0.0,0.7801194190979004
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,0.7844254970550537
153,Women form less than half of the group.,Woman form less than half of the group.,0.125,0.7579431533813477
154,Men play football as a crowd watches.,"Man, play football as a crowd watches.",0.14285714285714285,0.7638630867004395
155,How about once more around the park?,I'll upload once more round of luck.,0.7142857142857143,0.853644847869873
156,It is possible that there were other visits.,It is postponed that there were other visits.,0.125,0.7638673782348633
157,Radio will go on and on forever.,,1.0,0.8341832160949707
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,But genius name was given an honor Queen Victoria of the United Kingdom.,0.35714285714285715,0.8165478706359863
159,"A song, a Girl, a maid.",I am a song I got a mate.,1.0,0.7960684299468994
160,Blue Pool Road has several steep slopes.,Blue board road has several steep slopes,0.42857142857142855,0.7566781044006348
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches through South Slovakia were primarily angiest in public education and cultural activities.,0.23076923076923078,0.812190055847168
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,0.7561018466949463
163,"Today, Signature Flight Support services private aircraft in this area.",Today's signature flight support service is private aircraft in this area.,0.6,0.7818307876586914
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam mathematical center tracks.,1.0,0.7412192821502686
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,0.7559852600097656
166,The line appears today on the Tube Map as an orange stripe.,"Get on appears to be on day 2, but as I am on the basis of it.",1.1666666666666667,1.007218837738037
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,0.7718424797058105
168,What kind of a proof is that?,What can they approve? Is that?,0.7142857142857143,0.7575840950012207
169,That application was rejected.,There are a question we'll switch it to.,2.0,0.9095172882080078
170,They had a lot to divulge.,They had a lot to do with this.,0.5,0.7560751438140869
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,0.7380123138427734
172,"In surprise finish, the final score was seven to five.","And surprise finish, the final score was 7 to 5.",0.3,0.7833232879638672
173,Every day was there to be lived or to mark one's departure from this world.,"If we deal with state to be lived, our two marks lost the part here from the school.",1.0,0.844196081161499
174,He also spent time in Paris and London.,Here's to spend time in Paris and London,0.5,0.8512823581695557
175,Streetcars ran for many years without precise timetables.,Street cars ran for many years without precise tattoos.,0.375,0.7773299217224121
176,Let's go to Orba.,Let's go to Arba.,0.25,0.7483651638031006
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",Potato crisps are thinly sliced fried potatoes eaten as a snack.,0.18181818181818182,0.7859184741973877
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.","The movie ""What Christmas"" also started being Crosby in Daniel K.",0.5454545454545454,0.7926371097564697
179,The staircase survives in The Swan Hotel in Bedford.,This staircase survives in the swan hotel in bed form.,0.6666666666666666,0.7818570137023926
180,We are giving them no rest.,VR give him no rest!,0.8333333333333334,0.7367074489593506
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and must be in this fact economy for us.,0.5833333333333334,0.787381649017334
182,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced.",0.0,0.7561659812927246
183,The amenability property has a large number of equivalent formulations.,The M&O deletion property has a large number of decolation formulations.,0.3,0.8104104995727539
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double-so-me-use rollers to shape the cam, lead and final double-seal.",0.5714285714285714,0.8450922966003418
185,See sources below.,See it sources below.,0.3333333333333333,0.7401578426361084
186,Throughout the entire day we will be on the lookout for our enemies.,Throughout the entire day we will be on the lookout for our enemies,0.07692307692307693,0.799027681350708
187,Since that time he has lived in London.,Since the time he has lived in London.,0.125,0.76363205909729
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,0.8015182018280029
189,The village's topography is mostly flat.,The video just topography is mostly flat.,0.3333333333333333,0.7647004127502441
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,0.7484302520751953
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,0.767225980758667
192,These original parts of the hospital are now administrative and social accommodation.,There is a regional parts of the hospital are now at the Ministry of Management and the Social Organization.,1.0,0.8414804935455322
193,She wanted to do penance.,"See, wanted to do penance.",0.2,0.7513673305511475
194,"With no weapons, the only attack option open to him was aerial ramming.","This was the only attack option open to him, but it was ADL's Reming.",0.6153846153846154,0.8234415054321289
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,It was in six pennies hundred and the Lord and Tenant and chief was Shactusbury Abbey.,0.6153846153846154,0.8498127460479736
196,"Sooner or later Three brothers, three castles.","Sumer, a later three brothers, three castles.",0.42857142857142855,0.7769954204559326
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise pickles.",0.1111111111111111,0.8140225410461426
198,It is made by mounting a sidecar to a regular bicycle.,Is made by mounting the sidecar to a regular bicycle.,0.2727272727272727,0.7963874340057373
199,Touchscreens do not provide haptic feedback.,That experience do not provide a big feedback.,0.6666666666666666,0.7589962482452393
200,It was a tent like many at the oasis.,It was a tent like many at the airway system.,0.2222222222222222,0.7768495082855225
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",,1.0,0.7411787509918213
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, Dejordio is respected for his highly technical plane skills.",0.23076923076923078,0.8261194229125977
203,"Fouls, on the other hand, can occur only while the ball is in play.",falls on the other hand can occur only while the ball is in play,0.21428571428571427,0.7962043285369873
204,"In pure vacuum, some weak scattering of light by light exists as well.",And pure vacuum some weak scattering of light by light exists as well.,0.15384615384615385,0.791710615158081
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,0.7593483924865723
206,"Since leaving office, he has also attended a number of other events of significance.","Since living of these years, I did a number of other events of the unique guns.",0.6428571428571429,0.8174803256988525
207,"""Fatima,"" the girl said, averting her eyes.",Fatima the girl said averting her eyes.,0.2857142857142857,0.7634191513061523
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucie, have you remember the lyrics from the end of me out?",0.6363636363636364,0.7988555431365967
209,"It was named for Judson LaMoure, a state legislator.","It was named for Judge Sinalmore, a state legislator.",0.2222222222222222,0.7920162677764893
210,Indeed the scene was very beautiful.,,1.0,0.7365710735321045
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,0.7988362312316895
212,Are you sure that is exactly what happened?,Are you sure that it is exactly what happened?,0.125,0.7667026519775391
213,A remixed and remastered edition of Sluggo!,A Remixed and Remastered Edition of Slowgo.,0.5714285714285714,0.7717189788818359
214,She also taught journalism at the University of California at Berkeley.,See you also. Journalist at the University of California at Berkeley.,0.36363636363636365,0.7932009696960449
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,0.8009121417999268
216,The University is a member of several organizations of colleges and universities.,The University is a member of several organizations of colleges and universities.,0.0,1.3451368808746338
217,Henry Ford donated much of the necessary land as did many local farmers.,Henry Ford donated much of the necessary land as did many local farmers.,0.0,0.7997307777404785
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",The correct competition includes VJAP and Site YourJAP.,0.5555555555555556,0.7924902439117432
219,No one has ever done it before.,No one has ever done it before.,0.0,0.7584116458892822
220,What game do you want to play?,What game do you want to play?,0.0,0.7536616325378418
221,The completed chartering contract is known as a charter party.,The computer charging conductee is known as a charging party.,0.4,0.8925397396087646
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,0.779625654220581
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the sickum are growing from within have been haunted.,0.4166666666666667,0.8183975219726562
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to know that all postcards had images made by Havocone.,0.21428571428571427,0.8165972232818604
225,The album was well received by several critics.,The album was a well receivable critics.,0.5,0.7666258811950684
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Bangalore Music Center.,0.09090909090909091,0.7904491424560547
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,0.8222861289978027
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,0.7625832557678223
229,I'll go right after it.,I will go right after it.,0.4,0.7436916828155518
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,0.7690980434417725
231,An awesome picture of a young woman jumping in the air,Have an awesome picture of a young woman jumping in the air.,0.2727272727272727,0.7892279624938965
232,"Sure, see you there!","Sure, see you via.",0.25,0.7382969856262207
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,0.7705614566802979
234,Did you hear anything?,Did you hear anything?,0.0,0.7324943542480469
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some concurrent programming models include code processes and deterministic concurrency.,0.2222222222222222,0.9277729988098145
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.",Major bodies of water include Lake Shistina to an L reservoir and trout lake.,0.5833333333333334,0.8155245780944824
237,Some storms are worth the wreckage.,Some songs are worth the wreckage.,0.16666666666666666,0.7461578845977783
238,five,Bye!,1.0,0.7081480026245117
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Hulkholics may also require treatment for other cyclotropic drug addictions and drug dependence.,0.23076923076923078,0.8265326023101807
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,0.7770192623138428
241,Have you been to Japan?,Have you been to Japan?,0.0,0.7394781112670898
242,This convention is a natural.,This convention is a natural.,0.0,0.7504870891571045
243,"Unfortunately, there's not enough of that to be found in this game.","And, fortunately, there is not enough of that to be found in this game.",0.3333333333333333,0.8188080787658691
244,So he decided to choose the area for opening up for cultivation.,So he decided to chose the IRF opening open for consideration.,0.4166666666666667,0.8009939193725586
245,three,Three.,1.0,0.7099757194519043
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.","The final metal tally was laid by host Vietnam, followed by Thailand and Indonesia.",0.14285714285714285,0.8267204761505127
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,0.7593462467193604
248,"Sisters Kimberly and Tiffany, and brother Ryan.",Sister's Kimberly and Tiffany and brother Ryan.,0.2857142857142857,0.7621486186981201
249,It is the only Paxton Township statewide.,It is only packed in townships statewide.,0.5714285714285714,0.7595257759094238
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.",Follower supply by this is the word firm to affirm the prayers,0.7272727272727273,0.8087403774261475
251,After having advertised wine he sells vinegar.,"After having advertised wine, he says Winneger.",0.42857142857142855,0.7839741706848145
252,It continues as a tollway until its terminus in Hillside.,It contains as a tone light until it is a tummy and your son.,1.0,0.7968173027038574
253,Her mom took her to the judo class at four o'clock.,(record scratch),1.0,0.7774960994720459
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,0.7647280693054199
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.","The series writers included Megawan, Danny Perclerst and his mentor, and Sean Duggan.",0.5833333333333334,1.0139389038085938
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",Third hour block picture is the south face of K square house on City Road London.,0.5714285714285714,0.8190250396728516
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,"It is next to burn hamter, colligate, institute and zebra hamter square of his complex.",0.6923076923076923,0.8631782531738281
258,"However, he never fully recovered from his wounds and died relatively early.",I think we must take that power. And never really covered from the dark of the city.,1.3333333333333333,0.9274580478668213
259,His first trainers was Vitaliy Khmelnytskyi.,"It's first, perhaps, one.",1.0,0.8323900699615479
260,Talk is a crucial link between parents and children.,Talk is a crucial link between parents and children.,0.0,0.7671101093292236
261,Morse found fame relatively late in life.,Wars found fame relatively late in life.,0.14285714285714285,0.7576837539672852
262,Arizona Republican State Senator Karen Johnson joined the protest in support.,Arizona Republican State Senator Karen Johnson joined the protest in support.,0.0,0.7812998294830322
