,sample,prediction,WER,runtime
63,"In the United States, Federal Vehicle fleets refers to the federal government's vehicles.","In the United States, federal vehicle fleets refer to the federal government's vehicles.",0.23076923076923078,1.7072248458862305
64,There is also a garnet mine in West Redding.,There is also a garnet mine in West Reading.,0.1111111111111111,1.7438623905181885
65,"They hastily drive to the plane, and flee from the dangers of the mob.",They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,1.78053617477417
66,"It was won by a woman from Vara, Sweden.","It was one body, a woman from a sweated building.",0.5555555555555556,1.714890718460083
67,The prints are then delivered to the customer.,The planes are then delivered to the construals.,0.25,1.6840617656707764
68,There was a long silence.,There was a long silence.,0.0,1.6216373443603516
69,Maybe he just put it there for safe keeping?,Maybe he just put it there for safekeeping.,0.2222222222222222,1.6705737113952637
70,"In spite of this, I still believed that there were men in Mars.","In spite of this, I still believe that there were many marks.",0.3076923076923077,1.7798326015472412
71,"The land was ruined, and I had to find some other way to earn a living.",For long this field I had to find some other way to really leave.,0.5,1.7013895511627197
72,"I pointed out Mars, a bright dot of light.",I pointed out Mars a bright dot of light.,0.1111111111111111,1.6773242950439453
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,1.6544878482818604
74,The state plans to re-work those curves to improve safety.,The state plans to reward those groups to improve safety.,0.2,1.6377763748168945
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up running to the bars which fortified the windows of the first floor.,0.0,1.7749571800231934
76,"She takes him to the lift, sending him downwards.","She take him to the leaf, sending him downwards.",0.2222222222222222,1.6397449970245361
77,"I know why I want to get back to my flock, he thought.","I know why I want to get back to my flock, he thought.",0.0,1.779036283493042
78,She is married to the rapper and playwright Baba Brinkman.,She's married to the rapper and playwright Baba Bring Ben.,0.4,1.7485301494598389
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",Many notable problems and study composers are also international judges including Gendrich Kasparian.,0.38461538461538464,1.7988476753234863
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,1.6239399909973145
81,"You should see the other guy, specifically, how good at fighting he is.","You shall see the other guy. Specifically, how good that fighting is.",0.38461538461538464,1.769209623336792
82,He is of African-American and Italian descent.,He is of African American and Italian descent.,0.2857142857142857,1.615492582321167
83,Lord Kingsdown funded the Kingsdown Church.,Lord Kings down fund it. The Kings down church.,1.3333333333333333,1.632636547088623
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,1.642472743988037
85,Lorenz is listed as a Swiss heritage site of national significance.,Orange is listed as a Swiss heritage site of national significance.,0.09090909090909091,1.6873185634613037
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,1.6774468421936035
87,No runoff was necessary.,No run-off was necessary.,0.25,1.6103646755218506
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the geminids.,0.09090909090909091,1.7388079166412354
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become the insolvent.",0.09090909090909091,1.7873318195343018
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wong Taising.,0.4,1.6343145370483398
91,He also established new schools throughout Spain.,He also established new schools for outspake.,0.2857142857142857,1.6580796241760254
92,Backface culling is a common trick to accelerate Three-D rendering.,Backface culling is a common trick to accelerate 3D rendering.,0.1,1.6914668083190918
93,At dusk the Greek western flank was broken.,Add dust to the Greek western flank was broken.,0.375,1.6657257080078125
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,1.6552021503448486
95,"Topical and up-to-the-minute, E!","Top of coal and up to the minute, E.",2.0,1.7267897129058838
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,1.6374077796936035
97,Don’t you understand me?,Don't you understand me?,0.25,1.6092374324798584
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairband system.,0.125,1.6465282440185547
99,eight,Hey,1.0,1.5627920627593994
100,"""The wind told me that you know about love"" the boy said to the sun.","The wind told me that you know about life, the boy said to the sun.",0.13333333333333333,1.7221181392669678
101,Geils began playing jazz trumpet but eventually switched to blues guitar.,"Just began playing gas trumpet, but Evan surely should have to lose guitar.",0.7272727272727273,1.7608048915863037
102,That man is your brother?,That man is your brother?,0.0,1.6184279918670654
103,There is a small Vicinity Centres shopping complex in Albion Park.,There is a small vicinity center shopping complex in Albion Park.,0.18181818181818182,1.747023344039917
104,The students colored with their crayons.,The students colored with their crayons.,0.0,1.6389517784118652
105,It seemed to him that it fell to earth about one hundred miles east of here.,It seemed to him that it felt too if about 1/4 miles east here.,0.375,1.7811000347137451
106,As such it is face uniform but with irregular face polygons.,"As such, it is face uniform but with irregular face polygons.",0.09090909090909091,1.732121467590332
107,A tame squirrel makes a nice pet.,The tamed squirrel makes a nice pet.,0.2857142857142857,1.669585943222046
108,He took the fourth part and handed it to the monk.,You will see that it took the first half and handed it to the mark.,0.7272727272727273,1.7236497402191162
109,He is a right-handed batsman and a left-arm slow bowler.,He is the right handed batsman and the left arm slow bowler.,0.6,1.776244878768921
110,Cador is also said to be of Roman stock.,Kader is also said to be a Roman stock.,0.2222222222222222,1.7030651569366455
111,Where will you go?,Where will you go?,0.0,1.5733451843261719
112,Get out of this!,cannot of this,0.75,1.5629427433013916
113,Only John Wayne himself surpassed McGrath in scenes in this movie.,"Only John went himself so fast, Mac blurred in scenes in this room.",0.5454545454545454,1.8200695514678955
114,This will lead the world to more sound and fury.,This will lead the world to more sound than human.,0.2,1.6863248348236084
115,Vera Schlink is a talented fund manager. She works in Vienna.,Hurashling is a talented fan manager. She works in Vienna.,0.2727272727272727,1.6874475479125977
116,"During the epoch, a majority of the city's buildings were erected.","During the epoch, a majority of the city's buildings were erected.",0.0,1.7311255931854248
117,Parent's Day is celebrated by both the public and the government.,Parent day celebrated by both the public and the government.,0.2727272727272727,1.6535377502441406
118,Why can't this researcher check your facts?,Why can't this researcher check your facts?,0.0,1.6404321193695068
119,'Munising' means near the island.,Munison means near the island.,0.2,1.6376116275787354
120,The owner of the dwelling was not amused.,The owner of the dwelling was not amused.,0.0,1.6469085216522217
121,All of this activity in Milwaukee was in no way unique.,All of this activity in Milwaukee was in Norway.,0.2727272727272727,1.7186105251312256
122,William Barnes the poet also lived in Sturminster Newton.,"William Barnes, the poet, also lived in Star-Mr. Newtown.",0.4444444444444444,1.7622849941253662
123,He was temporarily in charge of consular affairs as well.,He was temporarily in charge of consular affairs as well.,0.0,1.712733268737793
124,Thai dancers happily going through their steps in unison.,"By the answer, happy going through the research in unison.",0.6666666666666666,1.6811349391937256
125,I'm so glad to see you.,And I'm so glad to see you.,0.16666666666666666,1.6147680282592773
126,I will ask Liam if he can help me look.,I will ask Liam if he can help me look.,0.0,1.682725191116333
127,This can be considerable even with identical samples.,This can be considerable even with identical samples.,0.0,1.6792333126068115
128,What was he like?,What was he like?,0.0,1.5632045269012451
129,In Italy she studied law school and she spoke several languages.,In it's a way she studied law school and she spoke several languages.,0.2727272727272727,1.7611782550811768
130,"Luckily, the dagger couldn't penetrate the bullet proof vest.",Luckily the data couldn't penetrate the bulletproof vest.,0.4444444444444444,1.6496894359588623
131,"""Like everybody learns,"" he said.",Like every body learns you serve.,1.2,1.6224751472473145
132,His other film roles include Who Done It?,This other film role includes who done it.,0.75,1.6757187843322754
133,How often has the train been late?,How often has the drain been laid?,0.2857142857142857,1.673072338104248
134,He is currently a member of investment bank Jefferies' Global Senior Advisory Board.,He is currently a member of the Assessment Bank.,0.5384615384615384,1.8438565731048584
135,Her father was an alderman in the city government.,Our father was an older man in the city government.,0.3333333333333333,1.6728861331939697
136,"To increase his popularity in public-opinion polls, the politician started a campaign.","To increase his popularity in public opinion polls, the politicians started the campaign.",0.3333333333333333,1.7289574146270752
137,She was the first woman Senator to die in office.,She was the first woman senator to die in office.,0.1,1.6558942794799805
138,"Where is it, then?",Where is it then?,0.25,1.613966941833496
139,Always ask an objective question.,Always ask an objective question.,0.0,1.6106688976287842
140,rate the current book two stars,I think I want to go to $3.00 for my business.,1.8333333333333333,1.910738468170166
141,People from all over have come to taste its bear stew.,"People from all over have come to test, it's beer stew.",0.2727272727272727,1.7934064865112305
142,More discussion is needed on how it will be financed.,More discussion is needed on how it will be financed.,0.0,1.682250738143921
143,A soldier wearing a pink scarf peers out of the top of a vehicle.,"So, your reviewing a pink scarf appears out of the top of a vehicle.",0.2857142857142857,1.7970106601715088
144,This was your plan?,This was your plan?,0.0,1.5966212749481201
145,Princess Vilas herself also contributed personally to the construction of the temple.,Princess Phyllis herself also contributed personally to the construction of the temple.,0.08333333333333333,1.7415039539337158
146,"""Bambalio"" refers to a tendency to stammer.",And value refers to a convince it is general.,0.8571428571428571,1.6348204612731934
147,"""I can work for the rest of today,"" the boy answered.",I can't work for the rest of the day. The boy answered.,0.45454545454545453,1.6861562728881836
148,"I'd like to order some cinnamon pretzels, please.",I'd like to order some cinnamon pretzels please.,0.125,1.726572036743164
149,The boy was also saddened; his friend was in pursuit of his destiny.,The boy was also saddened. His friend was in pursuit of his destiny.,0.15384615384615385,1.7566885948181152
150,Will you do this?,Will you do this?,0.0,1.5845751762390137
151,"For almost a month, she operated along the Atlantic coast.",For almost a month she operated along the Atlantic coast.,0.1,1.6915059089660645
152,"I think it was last Thursday, but I am not sure.","I think it was last Thursday, but I'm not sure.",0.18181818181818182,1.7349088191986084
153,Women form less than half of the group.,Women form less than half of the group.,0.0,1.6712815761566162
154,Men play football as a crowd watches.,"Man, play football as a crowd watches.",0.14285714285714285,1.6588585376739502
155,How about once more around the park?,How about once more round the back.,0.2857142857142857,1.7242028713226318
156,It is possible that there were other visits.,It is postponed where there were other visits.,0.25,1.6229946613311768
157,Radio will go on and on forever.,"Based on the video, we go on and on forever.",0.7142857142857143,1.71258544921875
158,The genus name was given in honour of Queen Victoria of the United Kingdom.,But Genus name is given in honor of Queen Victoria of the United Kingdom.,0.2857142857142857,1.796773910522461
159,"A song, a Girl, a maid.",A song we got image.,0.8333333333333334,1.6469247341156006
160,Blue Pool Road has several steep slopes.,Blue Bull Road has several steep slopes.,0.14285714285714285,1.6345815658569336
161,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,Local branches throughout Slovakia were primarily engaged in public education and cultural activities.,0.0,1.807457685470581
162,Its major industry has been slate mining.,The major industry has been slate mining.,0.14285714285714285,1.6062958240509033
163,"Today, Signature Flight Support services private aircraft in this area.","Today's signature flight support services private here, tap in this area.",0.6,1.7294490337371826
164,Amsterdam: Mathematical Centre Tracts.,Amsterdam Mathematical Center tracks.,0.75,1.581662893295288
165,This process is intense and often lengthy.,This process is intense and often lengthy.,0.0,1.6234595775604248
166,The line appears today on the Tube Map as an orange stripe.,The line appears to be on the tube as an orange extract.,0.4166666666666667,1.8000617027282715
167,"Hey, looks like you made a new friend.","Hey, looks like you made a new friend.",0.0,1.6685054302215576
168,What kind of a proof is that?,What kind of proof is that?,0.14285714285714285,1.6297073364257812
169,That application was rejected.,The application was rejected.,0.25,1.7292628288269043
170,They had a lot to divulge.,They had a lot to do with this.,0.5,1.6521265506744385
171,This fireplace is Victorian.,This fireplace is Victorian.,0.0,1.6561872959136963
172,"In surprise finish, the final score was seven to five.","And surprise finish, the final score was 7-5.",0.4,1.6844499111175537
173,Every day was there to be lived or to mark one's departure from this world.,Every day was there to be lived. Our two marks was the archer from this one.,0.5333333333333333,1.8741893768310547
174,He also spent time in Paris and London.,You also spend time in Paris and London.,0.25,1.6738486289978027
175,Streetcars ran for many years without precise timetables.,Three cars ran for many years without precise timing.,0.375,1.7004644870758057
176,Let's go to Orba.,Let's go to Arba.,0.25,1.6171176433563232
177,"Potato crisps are thinly sliced fried potatoes, eaten as a snack",Potato grips are thinly sliced fried potatoes eaten as a snack.,0.2727272727272727,1.699979305267334
178,"The movie ""White Christmas"" also starred Bing Crosby and Danny Kaye.",The movie White Christmas also started being Crosby and Daniel K.,0.5454545454545454,1.6597545146942139
179,The staircase survives in The Swan Hotel in Bedford.,The staircase survives in the Swan Lieutenant Betford.,0.4444444444444444,1.6910042762756348
180,We are giving them no rest.,We are getting to know rest.,0.5,1.6214003562927246
181,This argument is ancient and musty and in respects an economic fallacy.,This argument is ancient and mostly in respect to the economy policy.,0.5833333333333334,1.7078051567077637
182,"Subsequently, an anterior approach was introduced.","Subsequently, an interior approach was introduced.",0.16666666666666666,1.6055347919464111
183,The amenability property has a large number of equivalent formulations.,The M&L relation property has a large number of correlation formulations.,0.3,1.7590205669403076
184,"Double seaming uses rollers to shape the can, lid and the final double seam.","Double C will use rulers to shape the can, delete and the final double C.",0.42857142857142855,1.7879276275634766
185,See sources below.,See sources below.,0.0,1.5793697834014893
186,Throughout the entire day we will be on the lookout for our enemies.,Throughout the entire day we will be on the lookout for our enemies.,0.0,1.7246372699737549
187,Since that time he has lived in London.,since the time he has lived in London.,0.25,1.6220126152038574
188,I am going to Germany tomorrow.,I am going to Germany tomorrow.,0.0,1.634920358657837
189,The village's topography is mostly flat.,The videooches topography is mostly flat.,0.16666666666666666,1.662431001663208
190,Plastic surgery has become more popular.,Plastic surgery has become more popular.,0.0,1.6186413764953613
191,The district is represented by Republican Mike Johnson.,The district is represented by Republican Mike Johnson.,0.0,1.6163949966430664
192,These original parts of the hospital are now administrative and social accommodation.,There is a regional part of the hospital area now at the Ministry of the Social Accommodation.,1.0833333333333333,1.8377416133880615
193,She wanted to do penance.,"See, wanted to do penance.",0.2,1.653461217880249
194,"With no weapons, the only attack option open to him was aerial ramming.",With no weapons the only attack option opened to him was aerial ramming.,0.15384615384615385,1.730900764465332
195,It was in Sixpenny Hundred and the lord and tenant-in-chief was Shaftesbury Abbey.,"It was in six penny hundred, and the Lord and tenant in chief were shutters, bereaved abbey.",0.8461538461538461,1.7820518016815186
196,"Sooner or later Three brothers, three castles.","sooner or later three brothers, three castles",0.42857142857142855,1.6450278759002686
197,"The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.","The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.",0.0,1.7701432704925537
198,It is made by mounting a sidecar to a regular bicycle.,Is made by mounting a sidecar to a regular bicycle.,0.18181818181818182,1.7215566635131836
199,Touchscreens do not provide haptic feedback.,These cranes do not provide had big feedback.,0.6666666666666666,1.6576788425445557
200,It was a tent like many at the oasis.,It was a tent like many at the Oasis.,0.1111111111111111,1.7118582725524902
201,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",[SIDE CONVERSATION],1.0,1.6094844341278076
202,"Within his genre, Di Giorgio is respected for his highly technical playing skills.","Within his genre, DiGiorgio is respected for his highly technical plane skills.",0.23076923076923078,1.7377204895019531
203,"Fouls, on the other hand, can occur only while the ball is in play.",Falls on the other hand can occur only while the ball is in play.,0.14285714285714285,1.7806017398834229
204,"In pure vacuum, some weak scattering of light by light exists as well.",In pure vacuum some weak scattering applied by light exists as well.,0.23076923076923078,1.6898701190948486
205,"""ReBoot"" has been the recipient of several awards.",Reboot has been the recipient of several awards.,0.125,1.6506266593933105
206,"Since leaving office, he has also attended a number of other events of significance.","Since living of this, he has attended a number of other events of significance.",0.2857142857142857,1.7723071575164795
207,"""Fatima,"" the girl said, averting her eyes.","Fatima the girl said, averting her eyes.",0.14285714285714285,1.6924023628234863
208,"Hey Lucy, have you remembered the lyrics for the anthem yet?","Hey Lucie, have you remembered the lyrics from the Antomia?",0.36363636363636365,1.7389729022979736
209,"It was named for Judson LaMoure, a state legislator.","It was named for Judson Elmore, a state legislator.",0.1111111111111111,1.7072126865386963
210,Indeed the scene was very beautiful.,Thank you.,1.0,1.593512773513794
211,The ocean surrounding the islands is covered with ice most of the year.,The ocean surrounding the islands is covered with ice most of the year.,0.0,1.7354736328125
212,Are you sure that is exactly what happened?,Are you sure that it is exactly what happened?,0.125,1.7343065738677979
213,A remixed and remastered edition of Sluggo!,Remix and remaster an edition of Sluggo.,0.7142857142857143,1.6859114170074463
214,She also taught journalism at the University of California at Berkeley.,She also taught journalism at the University of California at Berkeley.,0.0,1.6746840476989746
215,"In the public imagination, however, Henson became synonymous with Uncle Tom.","In the public imagination, however, Henson became synonymous with Uncle Tom.",0.0,1.7651159763336182
216,The University is a member of several organizations of colleges and universities.,The University is a member of several organizations of colleges and universities.,0.0,1.7330610752105713
217,Henry Ford donated much of the necessary land as did many local farmers.,Henry Ford donated much of the necessary land as did many local farmers.,0.0,1.7607312202453613
218,"The current competition includes ""V Jump"" and ""Saikyo Jump"".",The correct competition includes VJAP and Sci-Tio JAP.,0.5555555555555556,2.009016990661621
219,No one has ever done it before.,No one has ever done it before.,0.0,1.635298252105713
220,What game do you want to play?,What game do you want to play?,0.0,1.6283063888549805
221,The completed chartering contract is known as a charter party.,The completed charting conduct is known as a chartel party.,0.3,1.7467365264892578
222,Its shape and coloration is reminiscent of a brown trout.,Its shape and coloration is reminiscent of a brown trout.,0.0,1.6946768760681152
223,"Maybe the church, with the sycamore growing from within, had been haunted.",Maybe the church with the Sycamar growing from within had been haunted.,0.25,1.7628443241119385
224,It is important to note that not all postcards had images made by Haberkorn.,It is important to note that all postcards had images made by Habakon.,0.14285714285714285,1.810577154159546
225,The album was well received by several critics.,The album was well received by several critics.,0.0,1.6765224933624268
226,She also is a faculty member at the Tanglewood Music Center.,She also is a faculty member at the Daniel Lut music center.,0.36363636363636365,1.716953992843628
227,There are three amino acid residues responsible for this G to M phase transition.,There are three amino acid residues responsible for this G to M phase transition.,0.0,1.8051810264587402
228,Modern traditions focus on sharing and social bonds.,Modern traditions focus on sharing and social bonds.,0.0,1.6377241611480713
229,I'll go right after it.,I will go right after it.,0.4,1.6301822662353516
230,You will need to know to build your own custom environment.,You need to know to build your own custom environment.,0.09090909090909091,1.639988660812378
231,An awesome picture of a young woman jumping in the air,An awesome picture of a young woman jumping in the air.,0.09090909090909091,1.6497116088867188
232,"Sure, see you there!","Sure, see you here.",0.25,1.5801243782043457
233,The bridge remained closed for the next two years.,The bridge remained closed for the next two years.,0.0,1.6584718227386475
234,Did you hear anything?,Did you hear anything?,0.0,1.5901291370391846
235,Some concurrent programming models include coprocesses and deterministic concurrency.,Some concurrent programming models include code processes and deterministic concurrency.,0.2222222222222222,1.7153782844543457
236,"Major bodies of water include Lake Shastina, Dwinnell Reservoir and Trout Lake.","Major bodies of water include Lake Shostina, Duannel Reservoir, and Trout Lake.",0.25,1.8061718940734863
237,Some storms are worth the wreckage.,Some songs are worth the wreckage.,0.16666666666666666,1.59128999710083
238,five,Bye!,1.0,1.5490169525146484
239,Alcoholics may also require treatment for other psychotropic drug addictions and drug dependences.,Hulk colleagues may also require treatment for other cyclotropic drug addictions and drug dependence.,0.3076923076923077,1.803196668624878
240,The vamp of the shoe had a gold buckle.,The vamp of the shoe had a gold buckle.,0.0,1.6816480159759521
241,Have you been to Japan?,Have you been to Japan?,0.0,1.6432995796203613
242,This convention is a natural.,This convention is a natural.,0.0,1.5864386558532715
243,"Unfortunately, there's not enough of that to be found in this game.","Unfortunately, there is not enough of that to be found in this game.",0.16666666666666666,1.723278284072876
244,So he decided to choose the area for opening up for cultivation.,So he decided to chose the RF opening for graduation.,0.4166666666666667,1.6892552375793457
245,three,three,0.0,1.5617175102233887
246,"The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.","The final medal tally was led by host Vietnam, followed by Thailand and Indonesia.",0.0,1.7930998802185059
247,The tea was a little bit too hot.,The tea was a little bit too hot.,0.0,1.6784372329711914
248,"Sisters Kimberly and Tiffany, and brother Ryan.","Sisters, Kimberly, and Tiffany, and Brother, Ryan.",0.42857142857142855,1.6463062763214111
249,It is the only Paxton Township statewide.,It is only packed in townships statewide.,0.5714285714285714,1.6281583309173584
250,"Followers of Glabados use the word ""Faram"" to affirm their prayers.",Follow or sub-labulous is the word for them to affirm their prayers.,0.5454545454545454,1.7367498874664307
251,After having advertised wine he sells vinegar.,After having advertised wine he tells vinegar.,0.14285714285714285,1.6654233932495117
252,It continues as a tollway until its terminus in Hillside.,It continues as a toe light until it's turned in and your side.,0.7,1.7285058498382568
253,Her mom took her to the judo class at four o'clock.,*POP POP POP POP POP POP POP POP POP POP POP POP POP,1.1818181818181819,3.3098104000091553
254,Thailand turned out to be a very satisfying holiday.,Thailand turned out to be a very satisfying holiday.,0.0,1.635697364807129
255,"The series' writers included McGovern, Danny Brocklehurst, Alice Nutter and Shaun Duggan.","The series writers included McGowan, Dany, Douglas and his actor and Sean Dagan.",0.75,1.8051466941833496
256,"The towerblock pictured is the south face of Kestrel House on City Road, London.",The Tower Blog Picture is the South Face of Kestrel House on CD Road London.,0.5,1.821284532546997
257,It is next to Burnhamthorpe Collegiate Institute and the Burnhamthorpe Square office complex.,"It is next to Burnhamtor, Collegiate Institute and the Burnhamtor square of its complex.",0.38461538461538464,1.8142144680023193
258,"However, he never fully recovered from his wounds and died relatively early.","I think you want to say that however, it never really public from the entire community fairly.",1.4166666666666667,1.9442503452301025
259,His first trainers was Vitaliy Khmelnytskyi.,His first career was making me an inspiration.,0.8333333333333334,1.7141692638397217
260,Talk is a crucial link between parents and children.,Talk is a crucial link between parents and children.,0.0,1.671288013458252
261,Morse found fame relatively late in life.,Morse found fame relatively late in life.,0.0,1.6161789894104004
262,Arizona Republican State Senator Karen Johnson joined the protest in support.,Arizona Republican State Senator Karen Johnson joined a protest in support.,0.09090909090909091,1.6867399215698242
263,Like an old fire horse.,Light a mode for a horse.,1.0,1.6153862476348877
