,sample,prediction,WER,runtime
85,Lorenz is listed as a Swiss heritage site of national significance., Laurange is listed as a Swiss heritage site of national significance.,0.09090909090909091,13.137660264968872
86,I have never in life hit a tennis ball., I have never in life hit a tennis ball.,0.0,12.983299493789673
87,No runoff was necessary., No runoff was necessary.,0.0,12.53686261177063
88,He is the first known and undisputed member of the Gediminids., He is the first known and undisputed member of the Jiminians.,0.09090909090909091,13.111903190612793
89,"When it comes to the crunch, our company will become insolvent."," When it comes to the crunch, our company will become insolvent.",0.0,13.151453018188477
90,Lion Rock is located north west of Wong Tai Sin., Lion Rock is located northwest of Wontai Singh.,0.5,12.760939121246338
91,He also established new schools throughout Spain., He also established new schools for our outspake.,0.42857142857142855,12.651857376098633
92,Backface culling is a common trick to accelerate Three-D rendering., Back face culling is a common trick to accelerate 3D rendering.,0.3,12.898524045944214
93,At dusk the Greek western flank was broken., and just the great western Francoos blue country.,0.75,12.756227731704712
94,We should not take for granted how fortunate we have been.," We should not take for granted. Now, fortunately, we have been...",0.36363636363636365,13.22112250328064
95,"Topical and up-to-the-minute, E!", Topicle and up to the minute. E.,1.5,12.845870971679688
96,The farmer works the soil and produces grain., The farmer works the soil and produces grain.,0.0,12.878756284713745
97,Don’t you understand me?, Don't you understand me?,0.25,12.580963611602783
98,They found one such edge in Fairbairn's system., They found one such edge in fairlands system.,0.125,12.77985954284668
99,eight, 8,1.0,12.476076602935791
