,sample,prediction,WER,runtime
47,Man in red tshirt and baseball cap viewed from above he is has a pile of posters,Man in red t-shirt and baseball cap viewed from above he is has a pile of posture,0.11764705882352941,10.989675521850586
48,The two films were then released within one day of each other.,The two films were then released within one day of each other.,0.0,10.609105587005615
49,‘What did he say his name was?’ asked the captain.,What did he say his name was asked the captain,0.3,10.582794904708862
50,"At the hospital, I met a very nice nurse.",At the hospital I met a very nice nurse.,0.1111111111111111,10.477135181427002
51,yes,Yes.,1.0,10.04963731765747
52,He received his Ph.,He received his Ph. Dot.,0.25,10.273648023605347
53,"Since their inception, Harris has been the band's principal composer and lyricist.",(speaking in foreign language),1.0,11.754286527633667
54,"After experiencing a mind-blowing sensual orgy, Mike was sure he had taken an overdose.","After experiencing a mind-blowing sensual orgy, Mike's was sure he had taken all of her dose.",0.35714285714285715,11.188823461532593
55,Religious festivals include the Muslim Eids and the Christian Christmas and Easter.,Religious festivals include the Muslim Eats and the Christian Christmas and Easter.,0.08333333333333333,10.686046361923218
56,"What do you advise, sir?","What are you advised, sir?",0.4,10.375106811523438
57,"Charles looked on, angry that there was nothing he could do.","Charles looked on, angry that there was nothing he could do.",0.0,10.56319546699524
58,Alexandria and Texas were shut down mid-season.,Alexandria and Texas were shut down mid-season.,0.0,10.446082830429077
59,"Karina Smirnoff of ""Dancing With The Stars"" hosted the following month.",Karina Smurunov of Dancing with the Stars hosted the following month,0.5454545454545454,10.711916446685791
60,It is inhibited by the pneumotaxic centre.,It is inhibited by the pneumotoxic center.,0.2857142857142857,10.504495859146118
61,Her intro later appeared on the David Holmes Essential Collection.,Her intro later appeared on the David Holmes Essential Collection.,0.0,10.465458154678345
62,An important person in the life of Emile Claus was the painter Jenny Montigny.,An important person in the life of a male cross was the painter Jamie Montegni.,0.35714285714285715,10.895333528518677
63,"In the United States, Federal Vehicle fleets refers to the federal government's vehicles.","In the United States, federal vehicle fleets refer to the federal government's vehicles.",0.23076923076923078,10.773179769515991
64,There is also a garnet mine in West Redding.,There is also a garnet mine in West Reading.,0.1111111111111111,10.539458990097046
65,"They hastily drive to the plane, and flee from the dangers of the mob.",They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,10.70244026184082
66,"It was won by a woman from Vara, Sweden.","It was won by a woman from Barra, Sweden.",0.1111111111111111,10.564971208572388
67,The prints are then delivered to the customer.,The prints are then delivered to the customers.,0.125,10.445544958114624
68,There was a long silence.,There was a long silence.,0.0,10.1993989944458
69,Maybe he just put it there for safe keeping?,Maybe he just put it there for safekeeping.,0.2222222222222222,10.482423067092896
70,"In spite of this, I still believed that there were men in Mars.",In spite of this I still believe that there were men and Mars.,0.23076923076923078,10.629668712615967
71,"The land was ruined, and I had to find some other way to earn a living.",The land was ruined and I had to find some other way to earn money.,0.1875,10.785728454589844
72,"I pointed out Mars, a bright dot of light.","I pointed out Mars, a bright dot of light.",0.0,10.471796989440918
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,10.401383876800537
74,The state plans to re-work those curves to improve safety.,The state plans to rework those curves to improve safety.,0.1,10.531750917434692
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up running to the bars which fortified the windows of the first floor.,0.0,10.793833494186401
76,"She takes him to the lift, sending him downwards.","She takes him to the leaf, sending him downwards.",0.1111111111111111,10.566455364227295
77,"I know why I want to get back to my flock, he thought.","""I know why I want to get back to my block,"" he thought.",0.15384615384615385,10.740143537521362
78,She is married to the rapper and playwright Baba Brinkman.,She is married to the rapper and playwright Baba Brinkman.,0.0,10.791127681732178
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",Many notable problem and steady composers are also international judges including Gendrik Kasparian.,0.38461538461538464,10.930824279785156
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,10.355207681655884
81,"You should see the other guy, specifically, how good at fighting he is.","You should see the other guy, specifically how good at fighting he is.",0.07692307692307693,10.712257862091064
82,He is of African-American and Italian descent.,He is of African American and Italian descent.,0.2857142857142857,10.418550491333008
83,Lord Kingsdown funded the Kingsdown Church.,Lord King's Down Funded The King's Down Church,1.1666666666666667,10.516215085983276
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,10.317972183227539
85,Lorenz is listed as a Swiss heritage site of national significance.,Lorange is listed as a Swiss heritage site of national significance.,0.09090909090909091,10.561296224594116
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,10.467619895935059
87,No runoff was necessary.,No run-off was necessary.,0.25,10.266838550567627
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the geminids.,0.09090909090909091,10.705409288406372
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,10.641555547714233
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wong Tai Sing.,0.3,10.467278480529785
91,He also established new schools throughout Spain.,He also established new schools for outspeak.,0.2857142857142857,10.457716941833496
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,10.673027515411377
93,At dusk the Greek western flank was broken.,"At desktop, Greek Western Frank was broken through.",0.75,10.415045499801636
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,10.581537961959839
95,"Topical and up-to-the-minute, E!","Topical and up to the minute, E.",1.25,10.463391304016113
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,10.35830283164978
97,Don’t you understand me?,Don't you understand me?,0.25,10.29145884513855
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairbanks system.,0.125,10.502109050750732
99,eight,Ate,1.0,10.226311683654785
