,sample,prediction,WER,runtime
71,"The land was ruined, and I had to find some other way to earn a living.",The land was filled and I had to find some other way to end the living.,0.1875,34.77689218521118
72,"I pointed out Mars, a bright dot of light.",I pointed out Mars a bright dot of light.,0.1111111111111111,33.91210436820984
73,I wondered if those birds were redwings?,I wondered if those birds were red wings.,0.2857142857142857,33.65264010429382
74,The state plans to re-work those curves to improve safety.,The state plans to reward those groups to improve safety.,0.2,33.998438119888306
75,He ended up running to the bars which fortified the windows of the first floor.,He ended up running to the bars which fortified the windows of the first floor.,0.0,34.68862533569336
76,"She takes him to the lift, sending him downwards.",She take him to the leaf sending him downwards.,0.2222222222222222,33.999626874923706
77,"I know why I want to get back to my flock, he thought.","""I know why I want to get back to my blog,"" he thought.",0.15384615384615385,34.82950806617737
78,She is married to the rapper and playwright Baba Brinkman.,She is married to the rapper and playwright Baba Brinkman.,0.0,34.604949712753296
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",Many notable problem and study composers are also international judges including Gendrick Kasparian.,0.3076923076923077,35.166690826416016
80,Do you have Hugo's phone number?,Do you have Hugo's phone number?,0.0,33.610777616500854
81,"You should see the other guy, specifically, how good at fighting he is.","You should see the other guy, specifically how good at fighting he is.",0.07692307692307693,34.60674071311951
82,He is of African-American and Italian descent.,He is of African American and Italian descent.,0.2857142857142857,33.57991361618042
83,Lord Kingsdown funded the Kingsdown Church.,Lord King's Down funded the King's Down Church.,0.6666666666666666,33.78266453742981
84,That's not Carson Sphinx.,That's not Carson Spinks.,0.25,33.20640587806702
85,Lorenz is listed as a Swiss heritage site of national significance.,Orange is listed as a Swiss heritage site of national significance.,0.09090909090909091,34.13897633552551
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,33.701635122299194
87,No runoff was necessary.,No runoff was necessary.,0.0,33.203129529953
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Geminids.,0.09090909090909091,34.872952461242676
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,34.24301290512085
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wong Tai Sing.,0.3,33.71208667755127
91,He also established new schools throughout Spain.,He also established new schools throughout Spain.,0.0,33.81541681289673
92,Backface culling is a common trick to accelerate Three-D rendering.,Back face culling is a common trick to accelerate 3D rendering.,0.3,34.2840051651001
93,At dusk the Greek western flank was broken.,"At dusk, the Greek western flank was broken.",0.125,33.894690990448
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,34.54554724693298
95,"Topical and up-to-the-minute, E!",Topical and up to the minute e.,1.25,33.81395888328552
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,33.65232825279236
97,Don’t you understand me?,Don't you understand me?,0.25,33.881953716278076
98,They found one such edge in Fairbairn's system.,They found one such edge in Fairbairn's system.,0.0,34.8092360496521
99,eight,Eight.,1.0,33.018460273742676
