,sample,prediction,WER,runtime
85,Lorenz is listed as a Swiss heritage site of national significance.,Orange is listed as a Swiss heritage site of national significance.,0.09090909090909091,3.115612745285034
86,I have never in life hit a tennis ball.,I have never in life hit a tennis ball.,0.0,3.0730457305908203
87,No runoff was necessary.,No run-off was necessary.,0.25,3.0193800926208496
88,He is the first known and undisputed member of the Gediminids.,He is the first known and undisputed member of the Jiminids.,0.09090909090909091,3.2090630531311035
89,"When it comes to the crunch, our company will become insolvent.","When it comes to the crunch, our company will become insolvent.",0.0,3.2127270698547363
90,Lion Rock is located north west of Wong Tai Sin.,Lion Rock is located northwest of Wangtai Sing.,0.5,3.105283498764038
91,He also established new schools throughout Spain.,He also established new schools for outspake.,0.2857142857142857,3.1105403900146484
92,Backface culling is a common trick to accelerate Three-D rendering.,Backface culling is a common trick to accelerate 3D rendering.,0.1,3.2317817211151123
93,At dusk the Greek western flank was broken.,Add dust to the Greek western flank was broken.,0.375,3.078152656555176
94,We should not take for granted how fortunate we have been.,We should not take for granted how fortunate we have been.,0.0,3.1332359313964844
95,"Topical and up-to-the-minute, E!",Top of color and up to the minute.,1.75,3.139333724975586
96,The farmer works the soil and produces grain.,The farmer works the soil and produces grain.,0.0,3.076991319656372
97,Don’t you understand me?,Don't you understand me?,0.25,3.0377516746520996
98,They found one such edge in Fairbairn's system.,They found one such edge-in farewell system.,0.375,3.135389566421509
99,eight,Aimed.,1.0,2.924004077911377
