,sample,prediction,WER,runtime
81,"You should see the other guy, specifically, how good at fighting he is."," You shall see the other guy, specifically how good that fighting is.",0.3076923076923077,33.83530282974243
82,He is of African-American and Italian descent., He is of African American-made time descent.,0.42857142857142855,33.49825048446655
83,Lord Kingsdown funded the Kingsdown Church., Lord Kings down funded the Kings down church.,0.8333333333333334,33.28414869308472
84,That's not Carson Sphinx., That's not Carson Spinks.,0.25,33.45271611213684
85,Lorenz is listed as a Swiss heritage site of national significance., The orange is listed as a Swiss heritage site of national significance.,0.18181818181818182,33.72218084335327
86,I have never in life hit a tennis ball., I have never in life hit a tennis ball.,0.0,33.44966125488281
87,No runoff was necessary., No run off was necessary.,0.5,33.30699944496155
88,He is the first known and undisputed member of the Gediminids., He is the first known and undisputed member of the Gemini.,0.09090909090909091,33.649086713790894
89,"When it comes to the crunch, our company will become insolvent."," When it comes to the crunch, our company will become insolvent.",0.0,33.76215386390686
90,Lion Rock is located north west of Wong Tai Sin., Lion Rock is located northwest of Wong Taising.,0.4,33.560861110687256
91,He also established new schools throughout Spain., He also established new schools for outspake.,0.2857142857142857,33.45616292953491
92,Backface culling is a common trick to accelerate Three-D rendering., Backface culling is a common trick to accelerate 3D rendering.,0.1,33.78399062156677
93,At dusk the Greek western flank was broken., Add dust to the Greek western flank was broken.,0.375,33.482844829559326
94,We should not take for granted how fortunate we have been., We should not take for granted how fortunate we have been.,0.0,33.68104529380798
95,"Topical and up-to-the-minute, E!", Top of color and up to the minute.,1.75,33.69638705253601
96,The farmer works the soil and produces grain., The farmer works the soil and produces grain.,0.0,33.39633917808533
97,Don’t you understand me?, Don't you understand me?,0.25,33.30777144432068
98,They found one such edge in Fairbairn's system., They found one such edge in Fairband system.,0.125,33.626792907714844
99,eight, Hey,1.0,32.97576427459717
